	CRAFTING_GOLD	PART1_QUANTITY	PART1_TYPE	PART2_QUANTITY	PART2_TYPE	PART3_QUANTITY	PART3_TYPE	PART4_QUANTITY	PART4_TYPE
PLATINUM_BUDGET_SAFETY	593,444,357,460	700	SHARD_PLATINUM_BUDGET_SAFETY						
PLATINUM_FINNED_TRIO	593,444,357,460	700	SHARD_PLATINUM_FINNED_TRIO						
PLATINUM_ATTILA_THE_CATFISH	593,444,357,460	700	SHARD_PLATINUM_ATTILA_THE_CATFISH						
PLATINUM_MARCHING_BAND_MOB	361,912,843,410	1,050	SHARD_PLATINUM_MARCHING_BAND_MOB						
PLATINUM_HIRED_PROTECTION	361,912,843,410	1,050	SHARD_PLATINUM_HIRED_PROTECTION						
PLATINUM_AGENT_MOM	361,912,843,410	1,050	SHARD_PLATINUM_AGENT_MOM						
PLATINUM_DAREDEVIL_DAD	361,912,843,410	1,050	SHARD_PLATINUM_DAREDEVIL_DAD						
PLATINUM_CARTER	361,912,843,410	1,050	SHARD_PLATINUM_CARTER						
PLATINUM_TODD_AND_RILEY	361,912,843,410	1,050	SHARD_PLATINUM_TODD_AND_RILEY						
PLATINUM_DEFINITELY_NOT_A_TRAP	361,912,843,410	1,050	SHARD_PLATINUM_DEFINITELY_NOT_A_TRAP						
PLATINUM_CREW_22S	1,318,410,000	1,200	SHARD_PLATINUM_CREW_22S						
PLATINUM_ALL_QUANTIZED_FORMS	1,318,410,000	900	SHARD_PLATINUM_ALL_QUANTIZED_FORMS						
PLATINUM_SPINE_CLAN	712,133,228,960	700	SHARD_PLATINUM_SPINE_CLAN						
PLATINUM_TAIL_CLAN	712,133,228,960	700	SHARD_PLATINUM_TAIL_CLAN						
PLATINUM_TALON_CLAN	712,133,228,960	700	SHARD_PLATINUM_TALON_CLAN						
PLATINUM_FANG_CLAN	712,133,228,960	700	SHARD_PLATINUM_FANG_CLAN						
PLATINUM_YOUNG_ART	712,133,228,960	700	SHARD_PLATINUM_YOUNG_ART						
PLATINUM_YOUNG_DOT	712,133,228,960	700	SHARD_PLATINUM_YOUNG_DOT						
PLATINUM_YOUTHFUL_ENERGY	712,133,228,960	700	SHARD_PLATINUM_YOUTHFUL_ENERGY						
PLATINUM_FULL_OF_LIFE	434,295,412,100	1,050	SHARD_PLATINUM_FULL_OF_LIFE						
PLATINUM_THE_DRUUN	434,295,412,100	1,050	SHARD_PLATINUM_THE_DRUUN						
PLATINUM_KUMANDRA_SOUP	434,295,412,100	1,050	SHARD_PLATINUM_KUMANDRA_SOUP						
PLATINUM_BOUN_GOES_THE_DYNAMITE	434,295,412,100	1,050	SHARD_PLATINUM_BOUN_GOES_THE_DYNAMITE						
PLATINUM_CHAI_THE_FLOWER_GUY	434,295,412,100	1,050	SHARD_PLATINUM_CHAI_THE_FLOWER_GUY						
PLATINUM_MAUIS_NECKLACE	434,295,412,100	1,050	SHARD_PLATINUM_MAUIS_NECKLACE						
PLATINUM_MOANAS_NECKLACE	434,295,412,100	1,050	SHARD_PLATINUM_MOANAS_NECKLACE						
PLATINUM_CONFIDENCE_IS_KEY	1,450,251,000	1,200	SHARD_PLATINUM_CONFIDENCE_IS_KEY						
PLATINUM_BATSKETBALL	1,450,251,000	900	SHARD_PLATINUM_BATSKETBALL						
PLATINUM_THINK_INSIDE_THE_BOX	783,346,551,860	700	SHARD_PLATINUM_THINK_INSIDE_THE_BOX						
PLATINUM_YOURE_A_STAR	783,346,551,860	700	SHARD_PLATINUM_YOURE_A_STAR						
PLATINUM_TOP_STUDENT	783,346,551,860	700	SHARD_PLATINUM_TOP_STUDENT						
PLATINUM_SKULLSHIP	783,346,551,860	700	SHARD_PLATINUM_SKULLSHIP						
PLATINUM_JOYFUL_REUNION	783,346,551,860	700	SHARD_PLATINUM_JOYFUL_REUNION						
PLATINUM_BABY_PUFFBALL	783,346,551,860	700	SHARD_PLATINUM_BABY_PUFFBALL						
PLATINUM_SLEEPY_WEEPY_BEDDY_BEAR	783,346,551,860	700	SHARD_PLATINUM_SLEEPY_WEEPY_BEDDY_BEAR						
PLATINUM_WHAT	477,724,953,310	1,050	SHARD_PLATINUM_WHAT						
PLATINUM_SING_IT_GIRL	477,724,953,310	1,050	SHARD_PLATINUM_SING_IT_GIRL						
PLATINUM_SPACE_EMBRACE	477,724,953,310	1,050	SHARD_PLATINUM_SPACE_EMBRACE						
PLATINUM_SUBSTITUTIARY_LOCOMOTION	477,724,953,310	1,050	SHARD_PLATINUM_SUBSTITUTIARY_LOCOMOTION						
PLATINUM_MCDUCK_MANOR	477,724,953,310	1,050	SHARD_PLATINUM_MCDUCK_MANOR						
PLATINUM_MICKEY_DONUT	477,724,953,310	1,050	SHARD_PLATINUM_MICKEY_DONUT						
PLATINUM_MONEY_BIN	477,724,953,310	1,050	SHARD_PLATINUM_MONEY_BIN						
