	ENEMY_LEVEL	ENEMY_STARS	ENEMY_RARITY	EXP_REWARD	GOLD_REWARD	IS_MAJOR	ENVIRONMENT	STAGE_ONE	STAGE_TWO	STAGE_THREE	PRIMARY_LOOT	SECONDARY_LOOT	ONE_TIME_REWARD
91-3	476	5	EMERALD_18	86161	500,000	0	PORTAL_ROOM_7	SLINKY_DOG:SHIELD,SALLY:POISON,AUDREY_RAMIREZ:SHIELD,MANTICORE:CURSE	BO_PEEP:HEAL,BALOO:HOT,PRINCE_PHILLIP:TANK,COGSWORTH_AND_LUMIERE:SPEED,STATLER_AND_WALDORF:SKILL2_BUFF	[boss]BALOO:HOT,MR_INCREDIBLE:ARMOR_SHREAD,GONZO:SPEED_COUNTER,SCAR:INVIS,JIM_HAWKINS:ENERGIZED,BOLT:SKILL3	SHARD_PLATINUM_FOOT_TREE,SHARD_PLATINUM_ONLOOKERS,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_BAYMAX_PATCH_KIT,SHARD_PLATINUM_BADGE_OF_SORROW,SHARD_PLATINUM_EXTRACT_OF_LLAMA	
91-4	477	5	EMERALD_18	86174	500,000	1	PORTAL_ROOM_5	WINNIE_THE_POOH:HEALING,DUCKY_AND_BUNNY:CONTROL,TIA_DALMA:CHARM,DR_DOOFENSHMIRTZ:COOLDOWN	HADES:TANK,JESSIE:JUMP_EARLY,RAYA:BD_GAIN,POWERLINE:BLIND,ANIMAL:SHIELD	[boss]DANTE:DETERMINED,PACHA:SUPPORT,JESSIE:JUMP_EARLY,AGENT_P:SKILL4_BUFF,BOWLER_HAT_GUY:SHATTER,LUCA_AND_ALBERTO:SPEED	SHARD_PLATINUM_WARNING_CLOCK,SHARD_PLATINUM_ONLOOKERS,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_FORGOTTEN_SPELLBOOK,SHARD_PLATINUM_BADGE_OF_SORROW,SHARD_PLATINUM_EXTRACT_OF_LLAMA	
91-5	477	5	EMERALD_18	86187	500,000	0	PORTAL_ROOM_6	HEIMLICH:CLEANSE,PLEAKLEY:FREEZE,DEMONA:SKILL3,QUORRA:CRIT	SWEDISH_CHEF:LOBSTER,EDA_CLAWTHORNE:RESILIENCE,SULLEY:TEAM_HEAL,EMPEROR_ZURG:TANK_COUNTER,KUZCO:HEALING	[boss]PACHA:TANK,BELLE:SAP,CHICKEN_LITTLE:BASIC_MODIFIER,ZEUS:BETTER_SAP,BAGHEERA:HEAL,JACK_SKELLINGTON:DUCK	SHARD_PLATINUM_WOODEN_BEAR,SHARD_PLATINUM_ONLOOKERS,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_GIGANTIC_PEACH,SHARD_PLATINUM_BADGE_OF_SORROW,SHARD_PLATINUM_EXTRACT_OF_LLAMA	
91-6	478	5	EMERALD_18	86200	500,000	0	PORTAL_ROOM_8	REX:DPS_SYNERGY,KING_LOUIE:BANANA,DR_FACILIER:SKILL1_BUFF,KRISTOFF_AND_SVEN:HEAL	SWEETUMS:HP,MR_INCREDIBLE:ARMOR_SHREAD,ANGER:DOT,LUCA_AND_ALBERTO:SPEED,DR_DOOFENSHMIRTZ:COOLDOWN	[boss]HEIMLICH:WELL_FED_BUFF,ANGER:DOT,PLEAKLEY:FREEZE,RAYA:BD_GAIN,MAMA_ODIE:REDUCES_BD_SP,CHICKEN_LITTLE:BASIC_MODIFIER	SHARD_PLATINUM_BEAGLE_BOYS,SHARD_PLATINUM_NECKLACE,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_EXTRACT_OF_LLAMA,SHARD_PLATINUM_CONFUZZLE_BALLOON,SHARD_PLATINUM_GIGANTIC_PEACH	
91-7	478	5	EMERALD_18	86212	500,000	1	PORTAL_ROOM_3	PACHA:TANK,CHIEF_BOGO:CHARGE,PETE:TANKY,LOCK_SHOCK_BARREL:FATIGUE	GONZO:SPEED_COUNTER,BALOO:CHARM,BELLE:SPEED,AUDREY_RAMIREZ:STUN,MADAM_MIM:ENERGY	[boss]WINNIE_THE_POOH:HEALING,MEILIN_LEE:SHIELDS,SALLY:REALITY,BUZZ:ATTACK_SPEED,HONEY_LEMON:BD_BUFF,RAYA:ENDURE	SHARD_PLATINUM_FOREST_TREK,SHARD_PLATINUM_NECKLACE,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_PISTON_CUP,SHARD_PLATINUM_CONFUZZLE_BALLOON,SHARD_PLATINUM_GIGANTIC_PEACH	
91-8	479	5	EMERALD_18	86225	500,000	0	PORTAL_ROOM_4	HEIMLICH:WELL_FED_BUFF,ANGER:DOT,PEGASUS:DETERMINATION,TRON:TANK	BALOO:CHARM,MAXIMUS:STUDY,HAMM:SAP,DARKWING_DUCK:SHIELD,EMPEROR_ZURG:ENERGY_TO_ALLY	[boss]HADES:TANK,REX:DPS_SYNERGY,SADNESS:CRIT,BOLT:SKILL3,YZMA:SPEED,PLEAKLEY:DOT	SHARD_PLATINUM_BEAGLE_BOYS,SHARD_PLATINUM_NECKLACE,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_HOT_DOG,SHARD_PLATINUM_CONFUZZLE_BALLOON,SHARD_PLATINUM_GIGANTIC_PEACH	
91-9	479	5	EMERALD_18	86238	500,000	0	PORTAL_ROOM_1	PACHA:SUPPORT,JESSIE:JUMP_EARLY,CHICKEN_LITTLE:BASEBALL,LADY_AND_TRAMP:ENERGY	QUEEN_OF_HEARTS:SPEED,MANTICORE:CURSE,THE_UNDERMINER:BD,POWERLINE:BLIND,MIRABEL_MADRIGAL:WEAKNESS	[boss]EDA_CLAWTHORNE:SHIELDS,HAMM:SAP,HOPPER:STUN,DASH:SHIELD_COUNTER,SARAH_SANDERSON:DAMAGE,MIGUEL:HEAL	SHARD_PLATINUM_WOODEN_BEAR,SHARD_PLATINUM_WARDROBE,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_GIGANTIC_PEACH,SHARD_PLATINUM_TEMPTING_SWITCH,SHARD_PLATINUM_HOT_DOG	
91-10	480	5	EMERALD_18	86251	500,000	1	PORTAL_ROOM_10	BO_PEEP:HEAL,HAMM:TANK,DUKE_CABOOM:HEAL,IAN_LIGHTFOOT:REFLECT	GONZO:SPEED_COUNTER,EMPEROR_ZURG:ENERGY_TO_ALLY,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,ELSA:FREEZE,HIRO:SUMMON	[boss]PACHA:SUPPORT,EDA_CLAWTHORNE:SHIELDS,RANDALL_BOGGS:TRUE_DMG,PEGASUS:DETERMINATION,THE_MAYOR:SCARE,AUDREY_RAMIREZ:STUN	SHARD_PLATINUM_TRAVELERS_KIT,SHARD_PLATINUM_WARDROBE,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_MISSION_FORCE_ONE,SHARD_PLATINUM_TEMPTING_SWITCH,SHARD_PLATINUM_HOT_DOG	
91-11	481	5	EMERALD_18	86263	500,000	0	PORTAL_ROOM_6	SULLEY:STUN_COUNTER,SHERIFF_OF_NOTTINGHAM:SAP,JESSIE:DODGE,VINNY_SANTORINI:SPEED	BARLEY_LIGHTFOOT:QUEST,PLEAKLEY:FREEZE,DEMONA:SKILL3,DASH:SHIELD_COUNTER,BRUNO_MADRIGAL:CLEANSES	[boss]GONZO:SHIELD_BUFF,CHICKEN_LITTLE:BASEBALL,ELSA:FREEZE,JESSIE:DODGE,HUEY_DEWEY_LOUIE:TANK_COUNTER,PLEAKLEY:DOT	SHARD_PLATINUM_WOODEN_BEAR,SHARD_PLATINUM_WARDROBE,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_STABLE_WALKING_CANE,SHARD_PLATINUM_TEMPTING_SWITCH,SHARD_PLATINUM_HOT_DOG	
91-12	481	5	EMERALD_18	86276	500,000	0	PORTAL_ROOM_9	PRINCE_PHILLIP:TANK,MIKE:FANTASTIC_DAMAGE,ELSA:FREEZE,MAGICA_DE_SPELL:KO_BUFF	MEILIN_LEE:TANKY,ANGER:DAMAGE_ROLE,HAMM:SAP,BUZZ:ATTACK_SPEED,DUCKY_AND_BUNNY:CONTROL	[boss]WINNIE_THE_POOH:HEALING,BUZZ:ATTACK_SPEED,RAYA:ENDURE,MANTICORE:DOT,LOCK_SHOCK_BARREL:FATIGUE,SIMBA_AND_NALA:SILENCE	SHARD_PLATINUM_BEAGLE_BOYS,SHARD_PLATINUM_LAMPPOST,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_HOT_DOG,SHARD_PLATINUM_HAPPY_PANCAKE,SHARD_PLATINUM_STABLE_WALKING_CANE	
91-13	482	5	EMERALD_18	86289	500,000	1	PORTAL_ROOM_2	SADNESS:SORROW,BUZZ:ATTACK_SPEED,AGENT_P:STUN,MANTICORE:CURSE	PRINCE_PHILLIP:SUPPORT,OOGIE_BOOGIE:SCARE,MONKEY_FIST:SUPPORT,PETE:ANTI_REFLECT,ROSE:COMBO	[boss]DANTE:DETERMINED,MEILIN_LEE:TANKY,PEGASUS:DETERMINATION,ROSE:SKILL1_BUFF,FLIK:ENERGY,CHICKEN_LITTLE:BASIC_MODIFIER	SHARD_PLATINUM_FLOWER_CROWN,SHARD_PLATINUM_LAMPPOST,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_HISSY_FIT,SHARD_PLATINUM_HAPPY_PANCAKE,SHARD_PLATINUM_STABLE_WALKING_CANE	
91-14	482	5	EMERALD_18	86302	500,000	0	PORTAL_ROOM_8	CHIEF_BOGO:HEALS,SIMBA_AND_NALA:ARMOR,HAMM:TANK,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE	PRINCE_PHILLIP:TANK,HECTOR_BARBOSSA:SLOW,VINNY_SANTORINI:BLIND,FLIK:ENERGY,TRON:TANK	[boss]SHERIFF_OF_NOTTINGHAM:CHARM,WINNIE_THE_POOH:HUNNY,RON_STOPPABLE:STUN,BUZZ:ATTACK_SPEED,DR_DRAKKEN:SILENCE,ANIMAL:CHARM_COUNTER	SHARD_PLATINUM_BEAGLE_BOYS,SHARD_PLATINUM_LAMPPOST,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_BLACK_CAULDRON,SHARD_PLATINUM_HAPPY_PANCAKE,SHARD_PLATINUM_STABLE_WALKING_CANE	
91-15	483	5	EMERALD_18	86315	500,000	0	PORTAL_ROOM_7	SADNESS:CRIT,DAISY_DUCK:ANTI_CHARM,SCAR:INVIS,CHESHIRE_CAT:SAP	HADES:TANK,HECTOR_BARBOSSA:SLOW,RAYA:ENDURE,ANGER:DAMAGE_ROLE,EVE:TWO	[boss]BARLEY_LIGHTFOOT:SKILL1,VINNY_SANTORINI:SPEED,DAISY_DUCK:ANTI_CHARM,MANTICORE:DOT,JOY:DISABLE,DARKWING_DUCK:SHIELD	SHARD_PLATINUM_WOODEN_BEAR,SHARD_PLATINUM_GNOME_RAINBOW,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_STABLE_WALKING_CANE,SHARD_PLATINUM_HAPPY_PANCAKE,SHARD_PLATINUM_BLACK_CAULDRON	
91-16	483	5	EMERALD_18	86327	500,000	1	PORTAL_ROOM_3	MR_INCREDIBLE:ARMOR_SHREAD,SULLEY:STUN_COUNTER,SHEGO:ENERGIZED,DUCKY_AND_BUNNY:ALLY_ROLE	SWEETUMS:HP,HEIMLICH:WELL_FED_BUFF,MOTHER_GOTHEL:SCARE,MADAM_MIM:DAMAGE,PETER_PAN:SKILL1	[boss]HEIMLICH:CLEANSE,MR_INCREDIBLE:ARMOR_SHREAD,EDA_CLAWTHORNE:SHIELDS,DAISY_DUCK:SCARE,BAGHEERA:HEAL,RAYA:BD_GAIN	SHARD_PLATINUM_MOON_OVER_LONDON,SHARD_PLATINUM_GNOME_RAINBOW,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_HISSY_FIT,SHARD_PLATINUM_HAPPY_PANCAKE,SHARD_PLATINUM_BLACK_CAULDRON	
91-17	484	5	EMERALD_18	86340	500,000	0	PORTAL_ROOM_5	SALLY:POISON,SWEETUMS:HP,MADAM_MIM:ENERGY,BOLT:BASIC_ATTACK	MEILIN_LEE:TANKY,SHEGO:FANTASTIC,SCROOGE_MCDUCK:DAMAGE_STUN,MIRABEL_MADRIGAL:WEAKNESS,FLIK:ENERGY	[boss]SHERIFF_OF_NOTTINGHAM:SAP,MEILIN_LEE:TANKY,DARKWING_DUCK:SHIELD,BUNSEN_AND_BEAKER:DIVERT,FEAR:HARDY,MISS_PIGGY:DISABLE	SHARD_PLATINUM_WOODEN_BEAR,SHARD_PLATINUM_GNOME_RAINBOW,SHARD_PLATINUM_BEAGLE_BOYS	SHARD_PLATINUM_AQUARIUM_TAG,SHARD_PLATINUM_HAPPY_PANCAKE,SHARD_PLATINUM_BLACK_CAULDRON	
91-18	484	5	EMERALD_18	86353	500,000	0	PORTAL_ROOM_4	HERCULES:CONTROL,GOOFY:BLIND,HECTOR_BARBOSSA:SLOW,MR_BIG_AND_KOSLOV:STUDY	GOOFY:BLIND,QUEEN_OF_HEARTS:SPEED,RANDALL_BOGGS:TRUE_DMG,HUEY_DEWEY_LOUIE:BEAR_TRAP,FAIRY_GODMOTHER:ENERGIZED	[boss]MR_INCREDIBLE:ARMOR_SHREAD,SWEETUMS:FATIGUE,DANTE:DETERMINED,RAYA:BD_GAIN,MAGICA_DE_SPELL:KO_BUFF,BUZZ:SHIELD_ALLY	SHARD_PLATINUM_BEAGLE_BOYS,SHARD_PLATINUM_TARZAN_PARROTS,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_BLACK_CAULDRON,SHARD_PLATINUM_HAPPY_MILKSHAKE,SHARD_PLATINUM_AQUARIUM_TAG	
91-19	485	5	EMERALD_18	86366	500,000	1	PORTAL_ROOM_10	SLINKY_DOG:SCARED,OOGIE_BOOGIE:POWER,BUZZ:ATTACK_SPEED,WINIFRED_SANDERSON:BD	REX:SHIELD_COUNTER,JESSIE:JUMP_EARLY,ISABELA_MADRIGAL:DOT_WEAKEN,JACK_JACK:HEALING_COUNTER,HIRO:STUN	[boss]GOOFY:BLIND,JESSIE:DODGE,BELLE:SAP,PETER_PAN:SKILL3,RAPUNZEL:SKILL1_BUFF,EMPEROR_ZURG:ENERGY_TO_ALLY	SHARD_PLATINUM_MAP,SHARD_PLATINUM_TARZAN_PARROTS,SHARD_PLATINUM_WOODEN_BEAR	SHARD_PLATINUM_GREAT_STAR,SHARD_PLATINUM_HAPPY_MILKSHAKE,SHARD_PLATINUM_AQUARIUM_TAG	
92-1	480	5	EMERALD_19	99321	500,000	1	PORTAL_ROOM_1	SWEDISH_CHEF:FATIGUE,DASH:SHIELD_COUNTER,COGSWORTH_AND_LUMIERE:SPEED,EMPEROR_ZURG:ENERGY_TO_ALLY	SWEETUMS:FATIGUE,QUEEN_OF_HEARTS:STUN,MADAM_MIM:ENERGY,BUNSEN_AND_BEAKER:DIVERT,SCROOGE_MCDUCK:DAMAGE_STUN	[boss]SULLEY:TEAM_HEAL,SADNESS:CRIT,JAKE_LONG:HEAL,MADAM_MIM:DAMAGE,JOY:ARMOR,DUCKY_AND_BUNNY:ALLY_ROLE	SHARD_PLATINUM_WATER_HORSE,SHARD_PLATINUM_UNPLEASANT_UNICORN,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_BADGE_OF_AGILITY,SHARD_PLATINUM_SEADUCK,SHARD_PLATINUM_BAYMAX_PATCH_KIT	
92-2	481	5	EMERALD_19	99336	500,000	0	PORTAL_ROOM_2	HADES:DOT,OOGIE_BOOGIE:SCARE,HOPPER:STUN,BOLT:SKILL3	SALLY:REALITY,SULLEY:TEAM_HEAL,SCAR:SPEED,JACK_JACK:HEALING_COUNTER,BAGHEERA:HEAL	[boss]DANTE:DETERMINED,FRANNY_ROBINSON:RETAIN_DEBUFF,DARKWING_DUCK:SHIELD,ANGER:DOT,CINDERELLA:SHIELDS,MAX_GOOF:DAMAGE	SHARD_PLATINUM_HERCULES_STATUE,SHARD_PLATINUM_UNPLEASANT_UNICORN,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_KIMMUNICATOR,SHARD_PLATINUM_SEADUCK,SHARD_PLATINUM_BAYMAX_PATCH_KIT	
92-3	481	5	EMERALD_19	99350	500,000	0	PORTAL_ROOM_7	REX:DPS_SYNERGY,HAMM:SAP,MADAM_MIM:ENERGY,NICK_WILDE:CHARM	HEIMLICH:WELL_FED_BUFF,JESSIE:DODGE,RANDALL_BOGGS:DODGE,KING_LOUIE:SLOW,PHIL:DAMAGE	[boss]SADNESS:CRIT,HERCULES:CONTROL,BELLE:SAP,PLEAKLEY:FREEZE,MIGUEL:FREEZE,MAYOR_BELLWETHER:CONTROL	SHARD_PLATINUM_UNPLEASANT_UNICORN,SHARD_PLATINUM_DOUBLE_MOONS,SHARD_PLATINUM_HERCULES_STATUE	SHARD_PLATINUM_BAYMAX_PATCH_KIT,SHARD_PLATINUM_DIMENSIONAL_SCISSORS,SHARD_PLATINUM_KIMMUNICATOR	
92-4	482	5	EMERALD_19	99365	500,000	1	PORTAL_ROOM_5	SWEETUMS:FATIGUE,DUCKY_AND_BUNNY:ALLY_ROLE,HAMM:TANK,RAFIKI:HEAL	GONZO:SPEED_COUNTER,ELSA:FREEZE,JACK_SPARROW:NORMAL_DAMAGE,RAYA:ENDURE,HIRO:STUN	[boss]EDA_CLAWTHORNE:SHIELDS,GOOFY:SHIELD,AUDREY_RAMIREZ:STUN,EVE:DISABLE_SPREAD,YAX:SLOW,ROSE:COMBO	SHARD_PLATINUM_TARGET_DUMMY,SHARD_PLATINUM_DOUBLE_MOONS,SHARD_PLATINUM_HERCULES_STATUE	SHARD_PLATINUM_WATER_MUSIC,SHARD_PLATINUM_DIMENSIONAL_SCISSORS,SHARD_PLATINUM_KIMMUNICATOR	
92-5	482	5	EMERALD_19	99380	500,000	0	PORTAL_ROOM_6	HERCULES:TANK,RAYA:ENDURE,MOTHER_GOTHEL:SCARE,STATLER_AND_WALDORF:HEAL	SHERIFF_OF_NOTTINGHAM:CHARM,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,MONKEY_FIST:DAMAGE,ROSE:COMBO,CRUELLA:DOT_BUFF	[boss]HADES:TANK,JOHN_SILVER:STUDY,WINNIE_THE_POOH:HUNNY,MANTICORE:DOT,LINGUINI_AND_REMY:SUPPORT,ANGER:DAMAGE_ROLE	SHARD_PLATINUM_GARGOYLE_DRAWINGS,SHARD_PLATINUM_DOUBLE_MOONS,SHARD_PLATINUM_HERCULES_STATUE	SHARD_PLATINUM_JAFARS_CUFFLINKS,SHARD_PLATINUM_DIMENSIONAL_SCISSORS,SHARD_PLATINUM_KIMMUNICATOR	
92-6	483	5	EMERALD_19	99394	500,000	0	PORTAL_ROOM_8	GOOFY:SHIELD,HADES:DOT,DARKWING_DUCK:SHIELD,PETER_PAN:SKILL3	GONZO:SHIELD_BUFF,JACK_SPARROW:NORMAL_DAMAGE,MAX_GOOF:DAMAGE,DASH:SHIELD_COUNTER,ROSE:SKILL1_BUFF	[boss]DANTE:DETERMINED,SHEGO:ENERGIZED,MOTHER_GOTHEL:SCARE,HECTOR_BARBOSSA:SLOW,QUACKERJACK:INVINCIBLE,ELSA:SHIELD	SHARD_PLATINUM_HERCULES_STATUE,SHARD_PLATINUM_BLAZEY,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_KIMMUNICATOR,SHARD_PLATINUM_BAYOU_BOOGIE,SHARD_PLATINUM_JAFARS_CUFFLINKS	
92-7	483	5	EMERALD_19	99409	500,000	1	PORTAL_ROOM_3	SLINKY_DOG:SCARED,MISS_PIGGY:DISABLE,JACK_JACK:HEALING_COUNTER,LUCA_AND_ALBERTO:SPEED	DANTE:TANK,MAXIMUS:STUDY,HAMM:SAP,MOTHER_GOTHEL:ENDURE,LOCK_SHOCK_BARREL:FATIGUE	[boss]JAKE_LONG:TANK,VINNY_SANTORINI:BLIND,SHEGO:ENERGIZED,JACK_SPARROW:NORMAL_DAMAGE,TIANA:LONGER_SHIELDS,ANGEL:BERSERK	SHARD_PLATINUM_SNOWY_VILLAGE,SHARD_PLATINUM_BLAZEY,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_RING_OF_FIRE,SHARD_PLATINUM_BAYOU_BOOGIE,SHARD_PLATINUM_JAFARS_CUFFLINKS	
92-8	484	5	EMERALD_19	99424	500,000	0	PORTAL_ROOM_4	JOHN_SILVER:STUDY,MOTHER_GOTHEL:SCARE,BOLT:SKILL3,AUDREY_RAMIREZ:SHIELD	PRINCE_PHILLIP:SUPPORT,BUZZ:ATTACK_SPEED,MONKEY_FIST:DAMAGE,DUFF_KILLIGAN:TANKY,ROSE:SKILL1_BUFF	[boss]OOGIE_BOOGIE:SCARE,EMPEROR_ZURG:ENERGY_TO_ALLY,KING_LOUIE:SLOW,ZEUS:BETTER_SAP,THE_HORNED_KING:SCARE,FINNICK:ENERGY	SHARD_PLATINUM_HERCULES_STATUE,SHARD_PLATINUM_BLAZEY,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_AQUARIUM_TAG,SHARD_PLATINUM_BAYOU_BOOGIE,SHARD_PLATINUM_JAFARS_CUFFLINKS	
92-9	484	5	EMERALD_19	99438	500,000	0	PORTAL_ROOM_1	SADNESS:SORROW,SALLY:REALITY,BOLT:SKILL3,KRISTOFF_AND_SVEN:MOST_WANTED	HEIMLICH:WELL_FED_BUFF,JACK_SKELLINGTON:DUCK,RON_STOPPABLE:HEAL,BAGHEERA:HEAL,MAYOR_BELLWETHER:CONTROL	[boss]SADNESS:SORROW,BARLEY_LIGHTFOOT:SKILL1,RANDALL_BOGGS:DODGE,MONKEY_FIST:SUPPORT,JAFAR:ROLES,LUZ_NOCEDA:SKILL2_BUFF	SHARD_PLATINUM_GARGOYLE_DRAWINGS,SHARD_PLATINUM_GUMMI_GLEN,SHARD_PLATINUM_HERCULES_STATUE	SHARD_PLATINUM_JAFARS_CUFFLINKS,SHARD_PLATINUM_SEADUCK,SHARD_PLATINUM_AQUARIUM_TAG	
92-10	485	5	EMERALD_19	99453	500,000	1	SAND_DUNES_5	EDA_CLAWTHORNE:RESILIENCE,BOLT:BASIC_ATTACK,ELSA:SHIELD,HUEY_DEWEY_LOUIE:BEAR_TRAP	SALLY:POISON,AGENT_P:SKILL4_BUFF,RAYA:BD_GAIN,JACK_JACK:AOE_STUN,AUDREY_RAMIREZ:STUN	[boss]MAXIMUS:STUDY,PLEAKLEY:FREEZE,MADAM_MIM:DAMAGE,SCROOGE_MCDUCK:DAMAGE_STUN,BASIL:DOT,MAD_HATTER:CHARMED	SHARD_PLATINUM_MYSTERIOUS_MAILBOX,SHARD_PLATINUM_GUMMI_GLEN,SHARD_PLATINUM_HERCULES_STATUE	SHARD_PLATINUM_PROGRAM_SCANNER,SHARD_PLATINUM_SEADUCK,SHARD_PLATINUM_AQUARIUM_TAG	
92-11	486	5	EMERALD_19	99468	500,000	0	SAND_DUNES_1	WINNIE_THE_POOH:HEALING,MAXIMUS:BUFF_REMOVAL,BUZZ:ATTACK_SPEED,HECTOR_BARBOSSA:STUDY	EDA_CLAWTHORNE:RESILIENCE,DAISY_DUCK:ANTI_CHARM,AUDREY_RAMIREZ:STUN,SHERE_KHAN:SKILL3,FLIK:SHIELD	[boss]BALOO:CHARM,PACHA:TANK,BELLE:SAP,PEGASUS:DETERMINATION,LUZ_NOCEDA:HEAL,ANIMAL:SHIELD	SHARD_PLATINUM_GARGOYLE_DRAWINGS,SHARD_PLATINUM_GUMMI_GLEN,SHARD_PLATINUM_HERCULES_STATUE	SHARD_PLATINUM_BAYMAX_PATCH_KIT,SHARD_PLATINUM_SEADUCK,SHARD_PLATINUM_AQUARIUM_TAG	
92-12	486	5	EMERALD_19	99482	500,000	0	SAND_DUNES_6	PRINCE_PHILLIP:TANK,CHIEF_BOGO:HEALS,RON_STOPPABLE:STUN,KERMIT:SAP	GOOFY:BLIND,ZEUS:TENACITY_REDUC,MONKEY_FIST:SUPPORT,MIGUEL:FREEZE,THE_HORNED_KING:SCARE	[boss]JAKE_LONG:HEAL,SADNESS:CRIT,ALADDIN:SPEED,PLEAKLEY:FREEZE,HIRO:STUN,TRON:ENERGY	SHARD_PLATINUM_HERCULES_STATUE,SHARD_PLATINUM_GUMMISCOPE,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_AQUARIUM_TAG,SHARD_PLATINUM_HOLD_THE_LINE,SHARD_PLATINUM_BAYMAX_PATCH_KIT	
92-13	487	5	EMERALD_19	99497	500,000	1	SAND_DUNES_9	MAXIMUS:BUFF_REMOVAL,HERCULES:CONTROL,DUCKY_AND_BUNNY:CONTROL,HUEY_DEWEY_LOUIE:TANK_COUNTER	HEIMLICH:CLEANSE,OOGIE_BOOGIE:POWER,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,JACK_SKELLINGTON:DOT,KAA:CHARM	[boss]PACHA:TANK,AGENT_P:SKILL4_BUFF,THE_UNDERMINER:SP,HOPPER:STUN,DR_DRAKKEN:SILENCE,ISABELA_MADRIGAL:DOT_WEAKEN	SHARD_PLATINUM_INTERDIMENSIONAL_RIFT,SHARD_PLATINUM_GUMMISCOPE,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_CALL_THE_SUPER,SHARD_PLATINUM_HOLD_THE_LINE,SHARD_PLATINUM_BAYMAX_PATCH_KIT	
92-14	487	5	EMERALD_19	99512	500,000	0	SAND_DUNES_8	HERCULES:TANK,NICK_WILDE:SHIELD,DAISY_DUCK:SCARE,COLETTE:SKILL1_BUFF	HERCULES:CONTROL,SIMBA_AND_NALA:SILENCE,EMPEROR_ZURG:ENERGY_TO_ALLY,BAGHEERA:ENERGY,ALICE:DAMAGE	[boss]SULLEY:STUN_COUNTER,MISS_PIGGY:DISABLE,BUZZ:ATTACK_SPEED,MIKE:STUNS,YZMA:SPEED,EVE:DISABLE_SPREAD	SHARD_PLATINUM_HERCULES_STATUE,SHARD_PLATINUM_GUMMISCOPE,SHARD_PLATINUM_GARGOYLE_DRAWINGS	SHARD_PLATINUM_STABLE_WALKING_CANE,SHARD_PLATINUM_HOLD_THE_LINE,SHARD_PLATINUM_BAYMAX_PATCH_KIT	
92-15	488	5	EMERALD_19	99526	500,000	0	SAND_DUNES_10	SLINKY_DOG:SHIELD,DUCKY_AND_BUNNY:CONTROL,BOLT:BASIC_ATTACK,FROZONE:HEALS	PACHA:SUPPORT,SULLEY:TEAM_HEAL,BELLE:SAP,LADY_AND_TRAMP:ENDURANCE,BASIL:SILENCE	[boss]BARLEY_LIGHTFOOT:SKILL1,HADES:DOT,RAYA:BD_GAIN,EVE:DISABLE_SPREAD,MIRABEL_MADRIGAL:IMMUNITY,MAGICA_DE_SPELL:INVISIBLE	SHARD_PLATINUM_GARGOYLE_DRAWINGS,SHARD_PLATINUM_GREAT_BOOK_OF_GUMMI,SHARD_PLATINUM_HERCULES_STATUE	SHARD_PLATINUM_BAYMAX_PATCH_KIT,SHARD_PLATINUM_BULLIES_ARE_GROSS,SHARD_PLATINUM_STABLE_WALKING_CANE	
