	IS_INTERNAL	ASSET_ATLAS	ASSET_NAME	ROUND_ASSET_NAME
PLATINUM_GOOFBALL_ISLAND	FALSE	external_items	items_platinum_goofball_island	
PLATINUM_HOCKEY_ISLAND	FALSE	external_items	items_platinum_hockey_island	
PLATINUM_FRIENDSHIP_ISLAND	FALSE	external_items	items_platinum_friendship_island	
PLATINUM_HONESTY_ISLAND	FALSE	external_items	items_platinum_honesty_island	
PLATINUM_FAMILY_ISLAND	FALSE	external_items	items_platinum_family_island	
PLATINUM_IMAGINARY_BOYFRIEND	FALSE	external_items	items_platinum_imaginary_boyfriend	
PLATINUM_MULTICOLORED_DRESS	FALSE	external_items	items_platinum_multicolored_dress	
PLATINUM_EYE_OF_FATES	FALSE	external_items	items_platinum_eye_of_fates	
PLATINUM_BEADS_OF_JADE	FALSE	external_items	items_platinum_beads_of_jade	
PLATINUM_PEEPHOLE	FALSE	external_items	items_platinum_peephole	
PLATINUM_WOODEN_BEAR	FALSE	external_items	items_platinum_wooden_bear	
PLATINUM_BEAGLE_BOYS	FALSE	external_items	items_platinum_beagle_boys	
PLATINUM_SQUEAKER_SQUEAK	FALSE	external_items	items_platinum_squeaker_squeak	
PLATINUM_MAD_PURSUIT	FALSE	external_items	items_platinum_mad_pursuit	
PLATINUM_WARNING_CLOCK	FALSE	external_items	items_platinum_warning_clock	
PLATINUM_FOREST_TREK	FALSE	external_items	items_platinum_forest_trek	
PLATINUM_TRAVELERS_KIT	FALSE	external_items	items_platinum_travelers_kit	
PLATINUM_FLOWER_CROWN	FALSE	external_items	items_platinum_flower_crown	
PLATINUM_MOON_OVER_LONDON	FALSE	external_items	items_platinum_moon_over_london	
PLATINUM_MAP	FALSE	external_items	items_platinum_map	
PLATINUM_FOOT_TREE	FALSE	external_items	items_platinum_foot_tree	
PLATINUM_ONLOOKERS	FALSE	external_items	items_platinum_onlookers	
PLATINUM_NECKLACE	FALSE	external_items	items_platinum_necklace	
PLATINUM_WARDROBE	FALSE	external_items	items_platinum_wardrobe	
PLATINUM_LAMPPOST	FALSE	external_items	items_platinum_lamppost	
PLATINUM_GNOME_RAINBOW	FALSE	external_items	items_platinum_gnome_rainbow	
PLATINUM_TARZAN_PARROTS	FALSE	external_items	items_platinum_tarzan_parrots	
PLATINUM_GARGOYLE_DRAWINGS	FALSE	external_items	items_platinum_gargoyle_drawings	
PLATINUM_HERCULES_STATUE	FALSE	external_items	items_platinum_hercules	
PLATINUM_GREEK_GARDEN	FALSE	external_items	items_platinum_greek_garden	
PLATINUM_WATER_HORSE	FALSE	external_items	items_platinum_water_horse	
PLATINUM_TARGET_DUMMY	FALSE	external_items	items_platinum_target_dummy	
PLATINUM_SNOWY_VILLAGE	FALSE	external_items	items_platinum_snowy_village	
PLATINUM_MYSTERIOUS_MAILBOX	FALSE	external_items	items_platinum_mysterious_mailbox	
PLATINUM_INTERDIMENSIONAL_RIFT	FALSE	external_items	items_platinum_interdimensional_rift	
PLATINUM_MR_BIMBO	FALSE	external_items	items_platinum_mr_bimbo	
PLATINUM_MO	FALSE	external_items	items_platinum_m_o	
PLATINUM_UNPLEASANT_UNICORN	FALSE	external_items	items_platinum_unpleasant_unicorn	
PLATINUM_DOUBLE_MOONS	FALSE	external_items	items_platinum_double_moons	
PLATINUM_BLAZEY	FALSE	external_items	items_platinum_blazey	
PLATINUM_GUMMI_GLEN	FALSE	external_items	items_platinum_gummi_glen	
PLATINUM_GUMMISCOPE	FALSE	external_items	items_platinum_gummiscope	
PLATINUM_GREAT_BOOK_OF_GUMMI	FALSE	external_items	items_platinum_great_book_of_gummi	
PLATINUM_NEWS_FLASH	FALSE	external_items	items_platinum_news_flash	
PLATINUM_HIT_THE_LIGHTS	FALSE	external_items	items_platinum_hit_the_lights	
PLATINUM_ALWAYS_A_CRITIC	FALSE	external_items	items_platinum_always_a_critic	
PLATINUM_BADGE_OF_BONDING	FALSE	external_items	items_platinum_badge_of_bonding	
PLATINUM_CINNAMON_ROLL	FALSE	external_items	items_platinum_cinammon_roll	
PLATINUM_OLD_RUSTY	FALSE	external_items	items_platinum_old_rusty	
PLATINUM_KINDERGARTENERS	FALSE	external_items	items_platinum_kindergarteners	
PLATINUM_GALILEO	FALSE	external_items	items_platinum_galileo	
PLATINUM_STUNNING_SYMPHONY	FALSE	external_items	items_platinum_stunning_symphony	
PLATINUM_WHEN_WHALES_FLY	FALSE	external_items	items_platinum_when_whales_fly	
PLATINUM_YOUNG_LOVE	FALSE	external_items	items_platinum_young_love	
PLATINUM_MANLY_URGES	FALSE	external_items	items_platinum_manly_urges	
PLATINUM_GOOD_BAD_GUY	FALSE	external_items	items_platinum_good_bad_guy	
PLATINUM_ONE_JUMP_AHEAD	FALSE	external_items	items_platinum_one_jump_ahead	
PLATINUM_ROAD_FLARE	FALSE	external_items	items_platinum_road_flare	
PLATINUM_ZE_DIRT	FALSE	external_items	items_platinum_ze_dirt	
PLATINUM_GUMBO_POT	FALSE	external_items	items_platinum_gumbo_pot	
PLATINUM_JOLLY_ROGER_FLAG	FALSE	external_items	items_platinum_jolly_roger_flag	
PLATINUM_CAPTAIN_FLINTS_PORTAL	FALSE	external_items	items_platinum_captain_flints_portal	
PLATINUM_POOR_OLIVER	FALSE	external_items	items_platinum_poor_oliver	
PLATINUM_MIGHTY_EAGLE	FALSE	external_items	items_platinum_mighty_eagle	
PLATINUM_FRESH_CATCH	FALSE	external_items	items_platinum_fresh_catch	
PLATINUM_RUTT_AND_TUKE	FALSE	external_items	items_platinum_rutt_and_tuke	
PLATINUM_GYPSY	FALSE	external_items	items_platinum_gypsy	
PLATINUM_HIT_THE_GONG	FALSE	external_items	items_platinum_hit_the_gong	
PLATINUM_OUTER_SPACE_CAT	FALSE	external_items	items_platinum_outer_space_cat	
PLATINUM_TOBY	FALSE	external_items	items_platinum_toby	
PLATINUM_ESCAPE_BALLOON	FALSE	external_items	items_platinum_escape_balloon	
PLATINUM_WANTED_MCLEACH	FALSE	external_items	items_platinum_wanted_mcleach	
PLATINUM_FROG_BAND	FALSE	external_items	items_platinum_frog_band	
PLATINUM_FLOATING_CRYSTALS	FALSE	external_items	items_platinum_floating_crystals	
PLATINUM_ARENDELLE_CASTLE	FALSE	external_items	items_platinum_arendelle_castle	
PLATINUM_BIG_SNOWFLAKE	FALSE	external_items	items_platinum_big_snowflake	
PLATINUM_SNOWGIES	FALSE	external_items	items_platinum_snowgies	
PLATINUM_SAILING_INTO_THE_SUNSET	FALSE	external_items	items_platinum_sailing_into_the_sunset	
PLATINUM_OPEN_ROAD	FALSE	external_items	items_platinum_open_road	
PLATINUM_PATCH_OF_HEAVEN	FALSE	external_items	items_platinum_patch_of_heaven	
PLATINUM_CHICK_HAT	FALSE	external_items	items_platinum_chick_hat	
PLATINUM_NIGHT_RIDERS	FALSE	external_items	items_platinum_night_riders	
PLATINUM_BADGE_OF_PRIDE	FALSE	external_items	items_platinum_badge_of_pride	
PLATINUM_SKULL_ISLAND	FALSE	external_items	items_platinum_skull_island	
PLATINUM_TAKE_A_WALK	FALSE	external_items	items_platinum_take_a_walk	
PLATINUM_OSWALD	FALSE	external_items	items_platinum_oswald	
PLATINUM_CLOAKED_FIGURE	FALSE	external_items	items_platinum_cloaked_figure	
PLATINUM_HIDING_FROM_HALLOWEEN	FALSE	external_items	items_platinum_hiding_from_halloween	
PLATINUM_UGLY_DUCKLING	FALSE	external_items	items_platinum_ugly_duckling	
PLATINUM_FLOWERS_AND_TREES	FALSE	external_items	items_platinum_flowers_and_trees	
PLATINUM_SALTY_THE_SEAL	FALSE	external_items	items_platinum_salty_seal	
PLATINUM_OWL_BATH	FALSE	external_items	items_platinum_owl_bath	
PLATINUM_PERSEPHONE	FALSE	external_items	items_platinum_persephone	
PLATINUM_GEPPETTO_WORKSHOP	FALSE	external_items	items_platinum_geppetto_workshop	
PLATINUM_BADGE_OF_BEAUTY	FALSE	external_items	items_platinum_badge_of_beauty	
PLATINUM_HONEST_JOHN	FALSE	external_items	items_platinum_honest_john	
PLATINUM_TOOTHY_GRIN_YZMA	FALSE	external_items	items_platinum_toothy_grin_yzma	
PLATINUM_REFLECTION	FALSE	external_items	items_platinum_reflection	
PLATINUM_CHEAT_ARROW	FALSE	external_items	items_platinum_cheat_arrow	
PLATINUM_GREAT_STONE_DRAGON	FALSE	external_items	items_platinum_great_stone_dragon	
PLATINUM_STRAWBERRY_CHEESE	FALSE	external_items	items_platinum_strawberry_cheese	
PLATINUM_YOUNG_ANTON	FALSE	external_items	items_platinum_young_anton	
PLATINUM_SURPRISE_ME	FALSE	external_items	items_platinum_surprise_me	
PLATINUM_TARANS_MAGIC_SWORD	FALSE	external_items	items_platinum_tarans_magic_sword	
PLATINUM_HEN_WEN	FALSE	external_items	items_platinum_hen_wen	
PLATINUM_NURSE_MOUSE	FALSE	external_items	items_platinum_nurse_mouse	
PLATINUM_JAKE_DOWN_UNDER	FALSE	external_items	items_platinum_jake_down_under	
PLATINUM_PUFFY_MARAHUTE	FALSE	external_items	items_platinum_puffy_marahute	
PLATINUM_GOLDEN_FEATHER	FALSE	external_items	items_platinum_golden_feather	
PLATINUM_FORKY	FALSE	external_items	items_platinum_forky	
PLATINUM_HYPNOTIZED_COWS	FALSE	external_items	items_platinum_hyponotized_cows	
PLATINUM_GOOD_FISHING	FALSE	external_items	items_platinum_good_fishing	
PLATINUM_DADS_CASSETTE	FALSE	external_items	items_platinum_dads_cassette	
PLATINUM_GRECKLIN	FALSE	external_items	items_platinum_grecklin	
PLATINUM_DRAGON_HIGH	FALSE	external_items	items_platinum_dragon_high	
PLATINUM_DAD_SHADE	FALSE	external_items	items_platinum_dad_shade	
PLATINUM_STONE_BIRDS_CLUE	FALSE	external_items	items_platinum_stone_birds_clue	
PLATINUM_GELATINOUS_CUBE	FALSE	external_items	items_platinum_gelatinous_cube	
PLATINUM_PAPAYA_THE_SPIRIT_GUIDE	FALSE	external_items	items_platinum_papaya_spirit_guide	
PLATINUM_FIRE_BABY_COUNTERMEASURES	FALSE	external_items	items_platinum_fire_baby_countermeasures	
PLATINUM_EDNAS_INSPIRATION	FALSE	external_items	items_platinum_ednas_inspiration	
PLATINUM_LEFT_HANGING	FALSE	external_items	items_platinum_left_hanging	
PLATINUM_BNL_NEW_BLUE	FALSE	external_items	items_platinum_bnl_new_blue	
PLATINUM_EVES_DIRECTIVE	FALSE	external_items	items_platinum_eves_directive	
PLATINUM_BNL_FOOD_IN_A_CUP	FALSE	external_items	items_platinum_bnl_food_in_a_cup	
PLATINUM_NEPTUNE_INN	FALSE	external_items	items_platinum_neptune_inn	
PLATINUM_DEAL_GONE_WRONG	FALSE	external_items	items_platinum_deal_gone_wrong	
PLATINUM_SHADOW_DEMONS	FALSE	external_items	items_platinum_shadow_demons	
PLATINUM_LOVES_LIGHT	FALSE	external_items	items_platinum_loves_light	
PLATINUM_HEADLESS_HORSEMAN	FALSE	external_items	items_platinum_headless_horseman	
PLATINUM_ROR_OMEGA_ROR	FALSE	external_items	items_platinum_ror_omega_ror	
PLATINUM_OOZMA_KAPPA	FALSE	external_items	items_platinum_oozma_kappa	
PLATINUM_ONE_MAN_BASS	FALSE	external_items	items_platinum_one_man_bass	
PLATINUM_ONE_MAN_TREBLE	FALSE	external_items	items_platinum_one_man_treble	
PLATINUM_YOU_EARNED_IT	FALSE	external_items	items_platinum_you_earned_it	
PLATINUM_FOUR_ONE_FIVE_HAT	FALSE	external_items	items_platinum_415_hat	
PLATINUM_HONKS_AND_PLUMAGE	FALSE	external_items	items_platinum_honks_and_plumage	
PLATINUM_SHADY_OAKS	FALSE	external_items	items_platinum_shady_oaks	
PLATINUM_KNITTING_IN	FALSE	external_items	items_platinum_knitting_in	
PLATINUM_DINOCO_400	FALSE	external_items	items_platinum_dinoco_400	
PLATINUM_FANCY_CARWASH	FALSE	external_items	items_platinum_fancy_carwash	
PLATINUM_MISS_FRITTER	FALSE	external_items	items_platinum_miss_fritter	
PLATINUM_MARK_OF_THE_HUNTSCLAN	FALSE	external_items	items_platinum_mark_of_the_huntsclan	
PLATINUM_ROSES_DREAM_CHARM	FALSE	external_items	items_platinum_rose_dream_charm	
PLATINUM_DRAGON_UP	FALSE	external_items	items_platinum_dragon_up	
PLATINUM_MRS_LADYBUG	FALSE	external_items	items_platinum_mrs_ladybug	
PLATINUM_THE_BIG_PEACH	FALSE	external_items	items_platinum_the_big_peach	
PLATINUM_STORM_RHINO	FALSE	external_items	items_platinum_storm_rhino	
PLATINUM_ROBOSHARK_HARPOON	FALSE	external_items	items_platinum_roboshark_harpoon	
PLATINUM_EARLY_PROTOTYPE	FALSE	external_items	items_platinum_early_prototype	
PLATINUM_BEARD_MISHAP	FALSE	external_items	items_platinum_beard_mishap	
PLATINUM_HEAVY_IS_THE_HEAD	FALSE	external_items	items_platinum_heavy_is_the_head	
PLATINUM_EYES_OF_NOTRE_DAME	FALSE	external_items	items_platinum_eyes_of_notre_dame	
PLATINUM_ALL_EARS	FALSE	external_items	items_platinum_all_ears	
PLATINUM_BAGHEERAS_DISGUISE	FALSE	external_items	items_platinum_bagheeras_disguise	
PLATINUM_BALOOS_BANANAS	FALSE	external_items	items_platinum_baloos_bananas	
PLATINUM_BLANKYS_OPTIMISM	FALSE	external_items	items_platinum_blankys_optimism	
PLATINUM_CHORETIME_FUNTIME	FALSE	external_items	items_platinum_choretime_funtime	
PLATINUM_COLD_LAUGHTER	FALSE	external_items	items_platinum_cold_laughter	
PLATINUM_CUTTING_EDGE	FALSE	external_items	items_platinum_cutting_edge	
PLATINUM_DEWDROP	FALSE	external_items	items_platinum_dewdrop	
PLATINUM_FROLLO_PUPPET	FALSE	external_items	items_platinum_frollo_puppet	
PLATINUM_GRAB_BOT	FALSE	external_items	items_platinum_grab_bot	
PLATINUM_GREAT_PRINCE_OF_THE_FOREST	FALSE	external_items	items_platinum_great_prince_of_the_forest	
PLATINUM_HES_HOOKED	FALSE	external_items	items_platinum_hes_hooked	
PLATINUM_LOSING_TO_A_BIRD	FALSE	external_items	items_platinum_losing_to_a_bird	
PLATINUM_MISS_BUNNY	FALSE	external_items	items_platinum_miss_bunny	
PLATINUM_MODIFIED_PLAN	FALSE	external_items	items_platinum_modified_plan	
PLATINUM_MON_SEWER	FALSE	external_items	items_platinum_mon_sewer	
PLATINUM_OPEN_TOGETHER	FALSE	external_items	items_platinum_open_together	
PLATINUM_QUASIMODEL	FALSE	external_items	items_platinum_quasimodel	
PLATINUM_SMASH_BOT	FALSE	external_items	items_platinum_smash_bot	
PLATINUM_ENORMOUS	FALSE	external_items	items_platinum_enormous	
PLATINUM_QUIET_COYOTE	FALSE	external_items	items_platinum_quiet_coyote	
PLATINUM_THE_ZONE	FALSE	external_items	items_platinum_the_zone	
PLATINUM_THE_COUNTS_OFF	FALSE	external_items	items_platinum_the_counts_off	
PLATINUM_FABULOUS_PAIR	FALSE	external_items	items_platinum_fabulous_pair	
PLATINUM_HOME_SWEET_HOME	FALSE	external_items	items_platinum_home_sweet_home	
PLATINUM_MADE_FOR_PUDDLES	FALSE	external_items	items_platinum_made_for_puddles	
PLATINUM_SO_MUCH_IN_COMMON	FALSE	external_items	items_platinum_so_much_in_common	
PLATINUM_RALLYING_CRY	FALSE	external_items	items_platinum_rallying_cry	
PLATINUM_CHECK_ME_OUT	FALSE	external_items	items_platinum_check_me_out	
PLATINUM_INTERIOR_DESIGN	FALSE	external_items	items_platinum_interior_design	
PLATINUM_NEW_NEIGHBOR_INCOMING	FALSE	external_items	items_platinum_new_neighbor_incoming	
PLATINUM_HANDCRAFTED_BY_LEPRECHAUNS	FALSE	external_items	items_platinum_handcrafted_by_leprechauns	
PLATINUM_TIRE_SWING	FALSE	external_items	items_platinum_tire_swing	
PLATINUM_DRIVEN_BY_THOUGHT	FALSE	external_items	items_platinum_driven_by_thought	
PLATINUM_UNLIKELY_TRIO	FALSE	external_items	items_platinum_unlikely_trio	
PLATINUM_FINDING_MY_SPARK	FALSE	external_items	items_platinum_finding_my_spark	
PLATINUM_HOLLYWAFFLE	FALSE	external_items	items_platinum_hollywaffle	
PLATINUM_NOT_FROM_AROUND_HERE	FALSE	external_items	items_platinum_not_from_around_here	
PLATINUM_GREG_AND_MANUEL	FALSE	external_items	items_platinum_greg_and_manuel	
PLATINUM_SHIP_OF_DREAMS	FALSE	external_items	items_platinum_ship_of_dreams	
PLATINUM_THE_GREAT_BEYOND	FALSE	external_items	items_platinum_the_great_beyond	
PLATINUM_BARBERSHOP_TREAT	FALSE	external_items	items_platinum_barbershop_treat	
PLATINUM_BURN_E	FALSE	external_items	items_platinum_burn_e	
PLATINUM_GO_4	FALSE	external_items	items_platinum_go_4	
PLATINUM_SECUR_T	FALSE	external_items	items_platinum_secur_t	
PLATINUM_EMOTIONALLY_DRIVEN	FALSE	external_items	items_platinum_emotionally_driven	
PLATINUM_LOGICALLY_DRIVEN	FALSE	external_items	items_platinum_logically_driven	
PLATINUM_PRACTICAL_VOODOO	FALSE	external_items	items_platinum_practical_voodoo	
PLATINUM_SPACE_ADVENTURE	FALSE	external_items	items_platinum_space_adventure	
PLATINUM_KU_TIKI_NECKLACE	FALSE	external_items	items_platinum_ku_tiki_necklace	
PLATINUM_KNICK_THE_KNACK	FALSE	external_items	items_platinum_knick_the_knack	
PLATINUM_SUNNY_MIAMI	FALSE	external_items	items_platinum_sunny_miami	
PLATINUM_OWLS_FAMILY_HISTORY	FALSE	external_items	items_platinum_owls_family_history	
PLATINUM_MAXIMUM_SWEETNESS	FALSE	external_items	items_platinum_maximum_sweetness	
PLATINUM_HEART_THINGAMABOB	FALSE	external_items	items_platinum_heart_thingamabob	
PLATINUM_GLADIATIGGER	FALSE	external_items	items_platinum_gladiatigger	
PLATINUM_GENERALS_HELMET	FALSE	external_items	items_platinum_generals_helmet	
PLATINUM_YIN_PIECE	FALSE	external_items	items_platinum_yin_piece	
PLATINUM_YANG_PIECE	FALSE	external_items	items_platinum_yang_piece	
PLATINUM_SHARLA	FALSE	external_items	items_platinum_sharla	
PLATINUM_HEALTH_CODE_VIOLATION	FALSE	external_items	items_platinum_health_code_violation	
PLATINUM_HOPPS_FAMILY_FARM	FALSE	external_items	items_platinum_hopps_family_farm	
PLATINUM_GIDEONS_BAKED_GOODS	FALSE	external_items	items_platinum_gideons_baked_goods	
PLATINUM_WELL_BE_PREPARED	FALSE	external_items	items_platinum_well_be_prepared	
PLATINUM_ELEPHANT_GRAVEYARD	FALSE	external_items	items_platinum_elephant_graveyard	
PLATINUM_RHINO_BEETLE	FALSE	external_items	items_platinum_rhino_beetle	
PLATINUM_TREE_OF_LIFE	FALSE	external_items	items_platinum_tree_of_life	
PLATINUM_ATLANTEAN_FIREFLIES	FALSE	external_items	items_platinum_atlantean_fireflies	
PLATINUM_LETTUCE	FALSE	external_items	items_platinum_lettuce	
PLATINUM_SPORTY_TUNA	FALSE	external_items	items_platinum_sporty_tuna	
PLATINUM_STONE_GIANT	FALSE	external_items	items_platinum_stone_giant	
PLATINUM_SPARKY	FALSE	external_items	items_platinum_sparky	
PLATINUM_DJINNIS_RUSE	FALSE	external_items	items_platinum_djinnis_ruse	
PLATINUM_RUBBER_BANDO	FALSE	external_items	items_platinum_rubber_bando	
PLATINUM_FLASH_THE_WONDERDOG	FALSE	external_items	items_platinum_flash_the_wonderdog	
PLATINUM_NOKK	FALSE	external_items	items_platinum_nokk	
PLATINUM_SPICY_SALAMANDER	FALSE	external_items	items_platinum_spicy_salamander	
PLATINUM_PILLARS_OF_HARMONY	FALSE	external_items	items_platinum_pillars_of_harmony	
PLATINUM_FIRESIDE	FALSE	external_items	items_platinum_fireside	
PLATINUM_TWO_TONED	FALSE	external_items	items_platinum_two_toned	
PLATINUM_RUNWAY_READY	FALSE	external_items	items_platinum_runway_ready	
PLATINUM_COVER_MATERIAL	FALSE	external_items	items_platinum_cover_material	
PLATINUM_PAINTERLY_CAPTURE	FALSE	external_items	items_platinum_painterly_capture	
PLATINUM_BEHIND_THE_LOOK	FALSE	external_items	items_platinum_behind_the_look	
PLATINUM_GORD	FALSE	external_items	items_platinum_gord	
PLATINUM_HOT_MAMA	FALSE	external_items	items_platinum_hot_mama	
PLATINUM_RACE_TO_THE_DEATH	FALSE	external_items	items_platinum_race_to_the_death	
PLATINUM_KNOWSMORE	FALSE	external_items	items_platinum_knowsmore	
PLATINUM_PEEPERS	FALSE	external_items	items_platinum_peepers	
PLATINUM_PORTRAIT_OF_A_BUTLER	FALSE	external_items	items_platinum_portrait_of_a_butler	
PLATINUM_BONFAMILLES_RESIDENCE	FALSE	external_items	items_platinum_bonfamilles_residence	
PLATINUM_HITCHING_A_RIDE	FALSE	external_items	items_platinum_hitching_a_ride	
PLATINUM_EYEWITNESS_DESCRIPTION	FALSE	external_items	items_platinum_eyewitness_description	
PLATINUM_RED_MANTIS	FALSE	external_items	items_platinum_red_mantis	
PLATINUM_DOMINO_2	FALSE	external_items	items_platinum_domino	
PLATINUM_RAYS_AND_SHADE	FALSE	external_items	items_platinum_rays_and_shade	
PLATINUM_SHOWTIME	FALSE	external_items	items_platinum_showtime	
PLATINUM_CHEETAH_CHUG	FALSE	external_items	items_platinum_cheetah_chug	
PLATINUM_WAAAAADE	FALSE	external_items	items_platinum_waaaaade	
PLATINUM_SUSPICION_AROUSED	FALSE	external_items	items_platinum_suspicion_aroused	
PLATINUM_COVER_BLOWN	FALSE	external_items	items_platinum_cover_blown	
PLATINUM_COVERT	FALSE	external_items	items_platinum_covert	
PLATINUM_BUDGET_SAFETY	FALSE	external_items	items_platinum_budget_safety	
PLATINUM_FINNED_TRIO	FALSE	external_items	items_platinum_finned_trio	
PLATINUM_ATTILA_THE_CATFISH	FALSE	external_items	items_platinum_attila_the_catfish	
PLATINUM_MARCHING_BAND_MOB	FALSE	external_items	items_platinum_marching_band_mob	
PLATINUM_HIRED_PROTECTION	FALSE	external_items	items_platinum_hired_protection	
PLATINUM_AGENT_MOM	FALSE	external_items	items_platinum_agent_mom	
PLATINUM_DAREDEVIL_DAD	FALSE	external_items	items_platinum_daredevil_dad	
PLATINUM_CARTER	FALSE	external_items	items_platinum_carter	
PLATINUM_TODD_AND_RILEY	FALSE	external_items	items_platinum_todd_and_riley	
PLATINUM_DEFINITELY_NOT_A_TRAP	FALSE	external_items	items_platinum_definitely_not_a_trap	
PLATINUM_CREW_22S	FALSE	external_items	items_platinum_crew_22s	
PLATINUM_ALL_QUANTIZED_FORMS	FALSE	external_items	items_platinum_all_quantized_forms	
PLATINUM_PURPOSES_NOT_ASSIGNED	FALSE	external_items	items_platinum_purposes_not_assigned	
PLATINUM_SPINE_CLAN	FALSE	external_items	items_platinum_spine_clan	
PLATINUM_TAIL_CLAN	FALSE	external_items	items_platinum_tail_clan	
PLATINUM_TALON_CLAN	FALSE	external_items	items_platinum_talon_clan	
PLATINUM_FANG_CLAN	FALSE	external_items	items_platinum_fang_clan	
PLATINUM_YOUNG_ART	FALSE	external_items	items_platinum_young_art	
PLATINUM_YOUNG_DOT	FALSE	external_items	items_platinum_young_dot	
PLATINUM_YOUTHFUL_ENERGY	FALSE	external_items	items_platinum_youthful_energy	
PLATINUM_FULL_OF_LIFE	FALSE	external_items	items_platinum_full_of_life	
PLATINUM_THE_DRUUN	FALSE	external_items	items_platinum_the_druun	
PLATINUM_KUMANDRA_SOUP	FALSE	external_items	items_platinum_kumandra_soup	
PLATINUM_BOUN_GOES_THE_DYNAMITE	FALSE	external_items	items_platinum_boun_goes_the_dynamite	
