	ENEMY_LEVEL	ENEMY_STARS	ENEMY_RARITY	EXP_REWARD	GOLD_REWARD	IS_MAJOR	ENVIRONMENT	STAGE_ONE	STAGE_TWO	STAGE_THREE	PRIMARY_LOOT	SECONDARY_LOOT	ONE_TIME_REWARD
93-13	488	6	EMERALD_20	114745	1,000,000	1	DESERT_CITY_4	SWEDISH_CHEF:LOBSTER,SHEGO:ENERGIZED,SHERE_KHAN:SLOW,MAMA_ODIE:REDUCES_BD_SP	SALLY:POISON,MUFASA:IMMUNITY,KIM_POSSIBLE:STUDY,FOZZIE:SLOW,FINNICK:ENERGY	[boss]CHIEF_BOGO:HEALS,ISABELA_MADRIGAL:DOT_WEAKEN,DARKWING_DUCK:CRIT,HECTOR_BARBOSSA:STUDY,WOODY:FAST_ENERGY,DASH:ENERGY			
93-16	489	6	EMERALD_20	114796	1,000,000	1	AGRABAH_MARKET_1	JAKE_LONG:TANK,DARKWING_DUCK:CRIT,MONKEY_FIST:SUPPORT,CINDERELLA:BLIND	WINNIE_THE_POOH:HEALING,MADAM_MIM:ENERGY,RANDALL_BOGGS:DODGE,COGSWORTH_AND_LUMIERE:DOT,TIMON_AND_PUMBAA:SKILL2	[boss]HERCULES:CONTROL,GOOFY:BLIND,RATIGAN:DODGE_DEBUFFS,SHEGO:ENERGIZED,TRON:TANK,BUNSEN_AND_BEAKER:DIVERT			
93-19	490	6	EMERALD_20	114846	1,000,000	1	AGRABAH_MARKET_4	BARLEY_LIGHTFOOT:QUEST,MUFASA:IMMUNITY,QUORRA:CRIT,MR_BIG_AND_KOSLOV:SCARED_FROZEN	WINNIE_THE_POOH:HEALING,BUZZ:SHIELD_ALLY,JACK_SKELLINGTON:DUCK,KIM_POSSIBLE:SCARE,EVE:TWO	[boss]SHERIFF_OF_NOTTINGHAM:SAP,PLEAKLEY:DOT,PETER_PAN:SKILL3,KUZCO:HEALING,GENIE:FREEZE,GASTON:DAMAGE			
94-1	490	6	EMERALD_21	132086	1,000,000	1	OASIS_1	WINNIE_THE_POOH:HUNNY,ZEUS:BETTER_SAP,DUCKY_AND_BUNNY:CONTROL,AUDREY_RAMIREZ:STUN	BALOO:CHARM,DAISY_DUCK:SCARE,NICK_WILDE:CHARM,KEVIN_FLYNN:SHIELD,WINIFRED_SANDERSON:BD	[boss]SHERIFF_OF_NOTTINGHAM:CHARM,SADNESS:CRIT,CHICKEN_LITTLE:BASEBALL,PLEAKLEY:FREEZE,LUCA_AND_ALBERTO:SHIELDS,DARKWING_DUCK:CRIT			
94-4	490	6	EMERALD_21	132144	1,000,000	1	OASIS_3	CHIEF_BOGO:HEALS,BOLT:BASIC_ATTACK,PEGASUS:SPEED,MEGARA:INVINCIBLE	SLINKY_DOG:SHIELD,SULLEY:STUN_COUNTER,PETE:TANKY,ALADDIN:REGEN,BOLT:BASIC_ATTACK	[boss]BARLEY_LIGHTFOOT:SKILL1,DUFF_KILLIGAN:ENERGY,CHICKEN_LITTLE:BASEBALL,AGENT_P:STUN,WINIFRED_SANDERSON:SP,ANGEL:SILENCE			
94-7	491	6	EMERALD_21	132202	1,000,000	1	OASIS_2	PACHA:TANK,VINNY_SANTORINI:SPEED,HAMM:SAP,BRUNO_MADRIGAL:CLEANSES	GONZO:SPEED_COUNTER,REX:DPS_SYNERGY,ELSA:FREEZE,JAFAR:ROLES,THE_MAYOR:SCARE	[boss]HERCULES:TANK,SHERIFF_OF_NOTTINGHAM:CHARM,SULLEY:TEAM_HEAL,COGSWORTH_AND_LUMIERE:DOT,CINDERELLA:SHIELDS,PETER_PAN:SKILL3			
94-10	492	6	EMERALD_21	132260	1,000,000	1	OASIS_1	BO_PEEP:HEAL,DUFF_KILLIGAN:ENERGY,RON_STOPPABLE:HEAL,DARKWING_DUCK:CRIT	HERCULES:CONTROL,BO_PEEP:ARMOR_DEBUFF,MAX_GOOF:DODGE,SHEGO:FANTASTIC,CHESHIRE_CAT:INVISIBLE	[boss]DANTE:DETERMINED,SIMBA_AND_NALA:SILENCE,ELIZABETH_SWANN:HEALS,MONKEY_FIST:DAMAGE,ANIMAL:SHIELD,KUZCO:HEALING			
94-13	493	6	EMERALD_21	132319	1,000,000	1	OASIS_4	REX:SHIELD_COUNTER,EVE:TWO,POWERLINE:DEBUFF_CLEAR,FOZZIE:SLOW	SULLEY:TEAM_HEAL,BO_PEEP:ARMOR_DEBUFF,BALOO:CHARM,EVE:TWO,LUZ_NOCEDA:HEAL	[boss]SWEDISH_CHEF:LOBSTER,PETE:TANKY,EVE:DISABLE_SPREAD,BASIL:DOT,LINGUINI_AND_REMY:SUPPORT,WOODY:LASSO_EARLY			
94-16	494	6	EMERALD_21	132377	1,000,000	1	OASIS_8	CHIEF_BOGO:CHARGE,DUCKY_AND_BUNNY:CONTROL,JACK_JACK:HEALING_COUNTER,MAD_HATTER:CHARMED	WINNIE_THE_POOH:HUNNY,RAYA:ENDURE,RANDALL_BOGGS:TRUE_DMG,FRANNY_ROBINSON:RETAIN_DEBUFF,ALADDIN:REGEN	[boss]LUISA_MADRIGAL:TENACITY_EVASION_REDUCED,JAKE_LONG:HEAL,ISABELA_MADRIGAL:DOT_WEAKEN,SHEGO:ENERGIZED,ALICE:SHIELD,PETE:ANTI_REFLECT			
94-19	495	6	EMERALD_21	132435	1,000,000	1	PORTAL_ROOM_8	MEILIN_LEE:TANKY,BELLE:SAP,PETER_PAN:SKILL3,SHEGO:FANTASTIC	OOGIE_BOOGIE:POWER,SWEETUMS:FATIGUE,CHIEF_BOGO:HEALS,ANGER:DOT,MAMA_ODIE:REDUCES_BD_SP	[boss]SULLEY:STUN_COUNTER,MEILIN_LEE:TANKY,DUFF_KILLIGAN:TANKY,SHEGO:ENERGIZED,KRONK:INVINCIBLE,SHERE_KHAN:SKILL3			
95-1	495	6	EMERALD_22	148361	1,000,000	1	EDNAS_LAB_5	BARLEY_LIGHTFOOT:SKILL1,ROSE:SKILL1_BUFF,PETER_PAN:SKILL1,ROCKETEER:TRUE_DAMAGE	SALLY:REALITY,REX:SHIELD_COUNTER,SIMBA_AND_NALA:SILENCE,ROCKETEER:SKILL1,ANGEL:BERSERK	[boss]DANTE:TANK,SCROOGE_MCDUCK:PULL_STUN,PEGASUS:DETERMINATION,SIMBA_AND_NALA:ARMOR,LINGUINI_AND_REMY:HARDY,SHEGO:FANTASTIC			
95-4	495	6	EMERALD_22	148426	1,000,000	1	EDNAS_LAB_9	JAKE_LONG:HEAL,ELSA:FREEZE,DUCKY_AND_BUNNY:ALLY_ROLE,WOODY:LASSO_EARLY	PACHA:SUPPORT,WINNIE_THE_POOH:HUNNY,GOOFY:SHIELD,COGSWORTH_AND_LUMIERE:DOT,FOZZIE:SLOW	[boss]SLINKY_DOG:SHIELD,EVE:TWO,SHERE_KHAN:SLOW,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,MAGICA_DE_SPELL:INVISIBLE,JACK_SKELLINGTON:DOT			
95-7	496	6	EMERALD_22	148491	1,000,000	1	EDNAS_LAB_6	GONZO:SHIELD_BUFF,HERCULES:CONTROL,MIKE:STUNS,TIANA:LONGER_SHIELDS	SWEETUMS:HP,SALLY:POISON,KING_LOUIE:BANANA,MANTICORE:CURSE,SCAR:SPEED	[boss]PACHA:TANK,HECTOR_BARBOSSA:SLOW,DEMONA:SCARE,ELSA:FREEZE,MILO_THATCH:RESIST,ROSE:COMBO			
95-10	497	6	EMERALD_22	148556	1,000,000	1	EDNAS_LAB_9	SWEETUMS:HP,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,SCROOGE_MCDUCK:DAMAGE_STUN,RON_STOPPABLE:STUN	REX:SHIELD_COUNTER,DANTE:DETERMINED,HERCULES:CONTROL,EMPEROR_ZURG:TANK_COUNTER,GENIE:FREEZE	[boss]BO_PEEP:HEAL,MAXIMUS:BUFF_REMOVAL,DARKWING_DUCK:SHIELD,RAYA:ENDURE,TIANA:LONGER_SHIELDS,EMBER_LUMEN:REALITY			
95-13	498	6	EMERALD_22	148622	1,000,000	1	EDNAS_LAB_7	BO_PEEP:HEAL,BARLEY_LIGHTFOOT:QUEST,ROCKETEER:SKILL1,MIKE:STUNS	SALLY:REALITY,OOGIE_BOOGIE:SCARE,HECTOR_BARBOSSA:SLOW,DUCKY_AND_BUNNY:CONTROL,SHERE_KHAN:SKILL3	[boss]OOGIE_BOOGIE:SCARE,THE_UNDERMINER:SP,HAMM:TANK,MARY_SANDERSON:HEX,PHIL:DAMAGE,LADY_AND_TRAMP:ENERGY			
95-16	499	6	EMERALD_22	148687	1,000,000	1	EDNAS_LAB_4	PRINCE_PHILLIP:SUPPORT,EMBER_LUMEN:REALITY,DUFF_KILLIGAN:TANKY,KING_LOUIE:BANANA	MUFASA:AURA_ENHANCE_BEFORE_KO,ANGER:DAMAGE_ROLE,EMPEROR_ZURG:TANK_COUNTER,MAX_GOOF:DODGE,KEVIN_FLYNN:SHIELD	[boss]EDA_CLAWTHORNE:RESILIENCE,SLINKY_DOG:SCARED,SIMBA_AND_NALA:ARMOR,SHEGO:FANTASTIC,QUACKERJACK:INVINCIBLE,SCAR:SPEED			
95-19	500	6	EMERALD_22	148752	1,000,000	1	EDNAS_LAB_10	CHIEF_BOGO:CHARGE,PLEAKLEY:DOT,HOPPER:STUN,MAX_GOOF:DAMAGE	MUFASA:AURA_ENHANCE_BEFORE_KO,DUFF_KILLIGAN:TANKY,ANGER:DOT,DAVY_JONES:CURSE,HUEY_DEWEY_LOUIE:TANK_COUNTER	[boss]SWEETUMS:FATIGUE,JAKE_LONG:TANK,PEGASUS:SPEED,AGENT_P:STUN,PHIL:DAMAGE,FINNICK:VAN			
96-1	500	6	EMERALD_23	168109	1,000,000	1	EDNAS_LAB_5	SWEETUMS:FATIGUE,ANGER:DOT,HAMM:SAP,BELLE:SPEED	SHERIFF_OF_NOTTINGHAM:SAP,SADNESS:CRIT,SALLY:REALITY,CHICKEN_LITTLE:BASEBALL,FLIK:ENERGY	[boss]MAXIMUS:BUFF_REMOVAL,ROCKETEER:SKILL1,HAMM:TANK,TIA_DALMA:CHARM,ANIMAL:CHARM_COUNTER,COLETTE:SKILL2_BUFF			
96-4	500	6	EMERALD_23	168182	1,000,000	1	EDNAS_LAB_9	EDA_CLAWTHORNE:SHIELDS,SWEETUMS:HP,HECTOR_BARBOSSA:STUDY,HUEY_DEWEY_LOUIE:BEAR_TRAP	GOOFY:BLIND,RON_STOPPABLE:STUN,SCAR:SPEED,SCROOGE_MCDUCK:DAMAGE_STUN,AUDREY_RAMIREZ:STUN	[boss]HERCULES:TANK,MAXIMUS:BUFF_REMOVAL,JACK_SKELLINGTON:DOT,BOLT:SKILL3,TIA_DALMA:SILENCE,ALADDIN:REGEN			
96-7	501	6	EMERALD_23	168256	1,000,000	1	EDNAS_LAB_6	PACHA:SUPPORT,SLINKY_DOG:SHIELD,ZEUS:TENACITY_REDUC,LOCK_SHOCK_BARREL:FATIGUE	SWEETUMS:FATIGUE,NICK_WILDE:CHARM,RAYA:ENDURE,AUDREY_RAMIREZ:SHIELD,FOZZIE:SLOW	[boss]PRINCE_PHILLIP:SUPPORT,SIMBA_AND_NALA:ARMOR,MAX_GOOF:DODGE,DARKWING_DUCK:CRIT,THE_MAYOR:SCARE,MAD_HATTER:SPEED			
96-10	502	6	EMERALD_23	168330	1,000,000	1	EDNAS_LAB_9	HADES:DOT,GONZO:SHIELD_BUFF,JESSIE:DODGE,ANGEL:BERSERK	SLINKY_DOG:SHIELD,MUFASA:AURA_ENHANCE_BEFORE_KO,LUISA_MADRIGAL:EMPOWERED_BY_ALLIES,BUNSEN_AND_BEAKER:DIVERT,PHIL:TANK	[boss]SLINKY_DOG:SCARED,ELSA:SHIELD,ALADDIN:SPEED,ZEUS:TENACITY_REDUC,ANIMAL:SHIELD,RAPUNZEL:SKILL1_BUFF			
96-13	503	6	EMERALD_23	168403	1,000,000	1	EDNAS_LAB_7	DANTE:TANK,ELIZABETH_SWANN:INVISIBLE,MAGICA_DE_SPELL:INVISIBLE,LINGUINI_AND_REMY:HARDY	BALOO:CHARM,JACK_SKELLINGTON:DUCK,MANTICORE:CURSE,AGENT_P:STUN,LADY_AND_TRAMP:ENDURANCE	[boss]QUEEN_OF_HEARTS:SPEED,MR_INCREDIBLE:ARMOR_SHREAD,DAISY_DUCK:SCARE,BOLT:SKILL3,DR_DOOFENSHMIRTZ:COOLDOWN,MAX_GOOF:DAMAGE			
96-16	504	6	EMERALD_23	168477	1,000,000	1	EDNAS_LAB_4	REX:DPS_SYNERGY,VINNY_SANTORINI:BLIND,DAISY_DUCK:ANTI_CHARM,HUEY_DEWEY_LOUIE:BEAR_TRAP	HEIMLICH:WELL_FED_BUFF,DAISY_DUCK:SCARE,EMBER_LUMEN:HEAL,EMPEROR_ZURG:ENERGY_TO_ALLY,MAGICA_DE_SPELL:INVISIBLE	[boss]RATIGAN:DODGE_DEBUFFS,MAXIMUS:STUDY,THE_UNDERMINER:BD,RANDALL_BOGGS:DODGE,DR_FACILIER:SKILL1_BUFF,KUZCO:DAMAGE			
96-19	505	6	EMERALD_23	168551	1,000,000	1	EDNAS_LAB_10	CHIEF_BOGO:HEALS,PRINCE_PHILLIP:TANK,RAYA:ENDURE,LINGUINI_AND_REMY:HARDY	HADES:DOT,SADNESS:SORROW,BUNSEN_AND_BEAKER:SPEED,EMBER_LUMEN:HEAL,BASIL:SILENCE	[boss]OOGIE_BOOGIE:SCARE,HERCULES:TANK,MEILIN_LEE:SHIELDS,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,THE_MAYOR:SCARE,DEMONA:SCARE			
97-1	505	6	EMERALD_24	193849	1,000,000	1	PORTAL_ROOM_1	BALOO:CHARM,BO_PEEP:HEAL,BELLE:SAP,WASABI:ENERGY	JAKE_LONG:TANK,ANNE_BOONCHUY:UTILITY,ANGER:DOT,JUMBA:PRECISE,FAIRY_GODMOTHER:REFLECT	[boss]OLAF:FREEZE,SHERE_KHAN:SLOW,QUORRA:SHIELD,MCLEACH:HEAL,LINGUINI_AND_REMY:SUPPORT,TIMON_AND_PUMBAA:SKILL2			
97-4	505	6	EMERALD_24	193934	1,000,000	1	PORTAL_ROOM_5	FRED_FREDERICKSON:SKILL2,QUORRA:SHIELD,PHIL:TANK,BOWLER_HAT_GUY:DAMAGE	BARLEY_LIGHTFOOT:QUEST,STITCH:SLOW,HECTOR_BARBOSSA:STUDY,ZEUS:BETTER_SAP,JUDY_HOPPS:REVIVE	[boss]CHIEF_BOGO:CHARGE,SHERIFF_OF_NOTTINGHAM:SAP,MADAM_MIM:ENERGY,PEGASUS:DETERMINATION,MIRABEL_MADRIGAL:IMMUNITY,GADGET_HACKWRENCH:ENERGY_GAIN			
97-7	506	6	EMERALD_24	194019	1,000,000	1	SERVER_ROOM_2	BARLEY_LIGHTFOOT:QUEST,FELIX:ANGER,RON_STOPPABLE:HEAL,ALICE:SHIELD	JOHN_SILVER:TANK,NEGADUCK:WEAKNESS,DEMONA:SCARE,GO_GO:ENERGY,DASH:ENERGY	[boss]REPTILLUS_MAXIMUS:DEFENCE_ALLIES,GOOFY:SHIELD,DAISY_DUCK:ANTI_CHARM,JACK_JACK:AOE_STUN,DR_DOOFENSHMIRTZ:COOLDOWN,THE_MAYOR:SCARE			
97-10	507	6	EMERALD_24	194103	1,000,000	1	SERVER_ROOM_4	LITTLE_JOHN:DODGE,CHICKEN_LITTLE:BASEBALL,AUDREY_RAMIREZ:STUN,LUZ_NOCEDA:SKILL2_BUFF	CHEF_SKINNER:TANK,CALHOUN:SHIELDS,ALADDIN:REGEN,MIRABEL_MADRIGAL:IMMUNITY,COLETTE:SKILL1_BUFF	[boss]CARL:SILENCE,PETER_PAN:SKILL1,JACK_SKELLINGTON:DOT,WASABI:ENERGY,JOE_GARDNER:MELODY_STACKS,ELASTIGIRL:BACKLINE			
97-13	508	6	EMERALD_24	194188	1,000,000	1	SERVER_ROOM_1	BAYMAX:SHIELD,ROBIN_HOOD:CONTROL,MANTICORE:CURSE,TIGGER:KNOCKBACK	MAXIMUS:BUFF_REMOVAL,CHIEF_BOGO:CHARGE,OOGIE_BOOGIE:POWER,FRANNY_ROBINSON:ATTACK_SPEED_DECREASE,ARIEL:TRUE_DAMAGE_REDUCE	[boss]MUFASA:IMMUNITY,SHERE_KHAN:SLOW,ANNE_BOONCHUY:NO_WHITE_SKILL,SHAN_YU:SHIELD,ARIEL:TRUE_DAMAGE_REDUCE,MILO_THATCH:STUDY			
97-16	509	6	EMERALD_24	194273	1,000,000	1	SERVER_ROOM_3	BARLEY_LIGHTFOOT:SKILL1,EDA_CLAWTHORNE:SHIELDS,SHERE_KHAN:SLOW,DUFF_KILLIGAN:TANKY	REPTILLUS_MAXIMUS:DEFENCE_HIMSELF,DAISY_DUCK:SCARE,MUSHU:CRIT,JACK_SPARROW:HP,RON_STOPPABLE:HEAL	[boss]GONZO:SPEED_COUNTER,GO_GO:ENERGY,SHERE_KHAN:SLOW,KIM_POSSIBLE:SCARE,ARIEL:TRUE_DAMAGE_REDUCE,BOLT:BASIC_ATTACK			
97-19	510	6	EMERALD_24	194289	1,000,000	1	SERVER_ROOM_2	EDA_CLAWTHORNE:SHIELDS,ROSE:COMBO,MONKEY_FIST:SUPPORT,FRANNY_ROBINSON:RETAIN_DEBUFF	HEIMLICH:WELL_FED_BUFF,REPTILLUS_MAXIMUS:DEFENCE_ALLIES,QUORRA:CRIT,KRISTOFF_AND_SVEN:MOST_WANTED,CHIP_AND_DALE:SKILL3	[boss]WADE_RIPPLE:DEFENCES,ELSA:FREEZE,JESSIE:DODGE,DUCKY_AND_BUNNY:ALLY_ROLE,HONEY_LEMON:SLOW,LAUNCHPAD_MCQUACK:FANTASTIC			
98-1	510	6	EMERALD_25	223549	1,000,000	1	SERVER_ROOM_1	JOHN_SILVER:TANK,THE_UNDERMINER:BD,ELIZABETH_SWANN:HEALS,MAX_GOOF:DODGE	SWEETUMS:HP,EMBER_LUMEN:HEAL,THE_UNDERMINER:SP,GO_GO:ENERGY,MULAN:KNOCKBACK	[boss]SWEDISH_CHEF:FATIGUE,GO_GO:SLOW,SHEGO:ENERGIZED,THE_UNDERMINER:BD,STATLER_AND_WALDORF:SKILL2_BUFF,FLASH:SLOW			
98-4	510	6	EMERALD_25	223647	1,000,000	1	SERVER_ROOM_4	SULLEY:TEAM_HEAL,MADAM_MIM:DAMAGE,KIM_POSSIBLE:STUDY,DISGUST:SILENCE	SALLY:POISON,DEMONA:SCARE,BOLT:BASIC_ATTACK,DUCKY_AND_BUNNY:CONTROL,JESSIE:JUMP_EARLY	[boss]SULLEY:TEAM_HEAL,BALOO:HOT,SHERE_KHAN:SLOW,DASH:ENERGY,PRINCESS_AURORA:REALITY_DECREASE,HUEY_DEWEY_LOUIE:BEAR_TRAP			
98-7	511	6	EMERALD_25	223744	1,000,000	1	SERVER_ROOM_2	RALPH:LONGER_STUNS,GONZO:SPEED_COUNTER,TIGGER:KNOCKBACK,NICK_WILDE:SHIELD	FELIX:ANGER,SHAN_YU:STUDY,FRANNY_ROBINSON:RETAIN_DEBUFF,PETE:ANTI_REFLECT,BELLE:SPEED	[boss]MUFASA:IMMUNITY,GONZO:SHIELD_BUFF,SIMBA_AND_NALA:SILENCE,ELIZABETH_SWANN:HEALS,TIA_DALMA:CHARM,HECTOR_BARBOSSA:STUDY			
98-10	512	6	EMERALD_25	223842	1,000,000	1	SERVER_ROOM_4	BO_PEEP:ARMOR_DEBUFF,EVE:DISABLE_SPREAD,LI_SHANG:SILENCE,POWERLINE:DEBUFF_CLEAR	SLINKY_DOG:SHIELD,CALHOUN:ENERGY,ROSE:SKILL1_BUFF,SCROOGE_MCDUCK:PULL_STUN,MULAN:HEAL_ON_CRIT	[boss]MR_INCREDIBLE:WEAK_ALLIES,QUORRA:SHIELD,CHICKEN_LITTLE:BASIC_MODIFIER,EVE:TWO,MAYOR_BELLWETHER:CONTROL,PETE:ANTI_REFLECT			
98-13	513	6	EMERALD_25	223939	1,000,000	1	SERVER_ROOM_1	WADE_RIPPLE:DEFENCES,PRINCE_PHILLIP:SUPPORT,ROBIN_HOOD:CONTROL,MAYOR_BELLWETHER:CONTROL	WINNIE_THE_POOH:HEALING,HECTOR_BARBOSSA:SLOW,HAMM:TANK,LILO:SKILL3,SYNDROME:STUDY	[boss]REPTILLUS_MAXIMUS:DEFENCE_HIMSELF,QUEEN_OF_HEARTS:STUN,BAYMAX:FREEZE,ROBIN_HOOD:STEAL,JOY:ARMOR,ROCKETEER:SKILL1			
98-16	514	6	EMERALD_25	224037	1,000,000	1	SERVER_ROOM_3	MR_INCREDIBLE:ARMOR_SHREAD,MONKEY_FIST:DAMAGE,BUZZ:ATTACK_SPEED,DASH:ENERGY	OLAF:ENERGY,WADE_RIPPLE:SHIELD,ELSA:FREEZE,MADAM_MIM:ENERGY,ANXIETY:DANGER_POWER_INCREASE	[boss]GONZO:SPEED_COUNTER,GERALD_MARLIN_NEMO:INVINCIBLE,VANELLOPE:BACKLINE,EMPEROR_ZURG:TANK_COUNTER,FINNICK:ENERGY,ARIEL:SHIELD			
98-19	515	6	EMERALD_25	224134	1,000,000	1	SERVER_ROOM_2	SULLEY:STUN_COUNTER,JOHN_SILVER:TANK,AGENT_P:SKILL4_BUFF,STATLER_AND_WALDORF:SKILL2_BUFF	CARL:HEAL,REPTILLUS_MAXIMUS:DEFENCE_ALLIES,BOLT:SKILL3,WOODY:LASSO_EARLY,MAYOR_BELLWETHER:CONTROL	[boss]REPTILLUS_MAXIMUS:DEFENCE_HIMSELF,AUDREY_RAMIREZ:STUN,PLEAKLEY:DOT,BUZZ:ATTACK_SPEED,SYNDROME:STUDY,PETE:TANKY			
99-1	515	6	EMERALD_26	257786	1,000,000	1	EDNAS_LAB_5	GOOFY:BLIND,DARKWING_DUCK:CRIT,MISS_PIGGY:DISABLE,RUSSELL_AND_KEVIN:SPEED	CARL:HEAL,MAX_GOOF:DAMAGE,SCROOGE_MCDUCK:PULL_STUN,ELSA:SHIELD,DR_FACILIER:SKILL3_BUFF	[boss]SADNESS:CRIT,MAXIMUS:STUDY,DARKWING_DUCK:SHIELD,ELSA:SHIELD,ARIEL:SHIELD,ELASTIGIRL:BACKLINE			
99-4	515	6	EMERALD_26	257898	1,000,000	1	EDNAS_LAB_9	MR_INCREDIBLE:WEAK_ALLIES,MEILIN_LEE:TANKY,JESSIE:JUMP_EARLY,GADGET_HACKWRENCH:SKILL2	EEYORE:SKILL4_BUFF,MAXIMUS:STUDY,TIGGER:KNOCKBACK,STITCH:BITE,KERMIT:TANK	[boss]EDA_CLAWTHORNE:SHIELDS,MUFASA:IMMUNITY,ELIZABETH_SWANN:HEALS,JACK_SPARROW:HP,THOMAS_O_MALLEY:RESISTS_RED,SYNDROME:STUDY			
99-7	516	6	EMERALD_26	258010	1,000,000	1	EDNAS_LAB_6	SLINKY_DOG:SHIELD,MISS_PIGGY:KNOCK_BACK,ISABELA_MADRIGAL:CORRUPTIONHPCLEAVE,TIGGER:ENERGY	BO_PEEP:ARMOR_DEBUFF,HADES:TANK,SCAR:INVIS,VOYD:ALLY,FLIK:ENERGY	[boss]DANTE:DETERMINED,BARLEY_LIGHTFOOT:QUEST,HOPPER:KNOCKBACK,SIMBA_AND_NALA:ARMOR,BASIL:DOT,GIZMODUCK:STEAL			
99-10	517	6	EMERALD_26	258122	1,000,000	1	EDNAS_LAB_9	CHIEF_BOGO:CHARGE,HERCULES:CONTROL,THE_UNDERMINER:SP,KRISTOFF_AND_SVEN:HEAL	PRINCE_PHILLIP:SUPPORT,MISS_PIGGY:DISABLE,SCAR:SPEED,DARKWING_DUCK:SHIELD,MARY_SANDERSON:HEX	[boss]GERALD_MARLIN_NEMO:INVINCIBLE,MONKEY_FIST:DAMAGE,EMBER_LUMEN:HEAL,EMPEROR_ZURG:ENERGY_TO_ALLY,MARY_SANDERSON:ENERGY_STEAL,HAMM:SAP			
99-13	518	6	EMERALD_26	258234	1,000,000	1	EDNAS_LAB_7	DANTE:DETERMINED,JACK_JACK:AOE_STUN,THE_UNDERMINER:SP,LOCK_SHOCK_BARREL:SCARE	SALLY:POISON,FELIX:FREEZE,MONKEY_FIST:SUPPORT,SCAR:INVIS,CHIP_AND_DALE:SKILL3	[boss]SULLEY:STUN_COUNTER,SHERIFF_OF_NOTTINGHAM:CHARM,SWEDISH_CHEF:FATIGUE,KING_LOUIE:SLOW,CHIP_AND_DALE:SKILL3,ROBIN_HOOD:STEAL			
99-16	519	6	EMERALD_26	258346	1,000,000	1	EDNAS_LAB_4	SULLEY:TEAM_HEAL,JESSIE:DODGE,HOPPER:STUN,CHERNABOG:SCARE_SP_BD	SULLEY:STUN_COUNTER,ZEUS:TENACITY_REDUC,DARKWING_DUCK:SHIELD,TIMON_AND_PUMBAA:SKILL2,MILO_THATCH:RESIST	[boss]BARLEY_LIGHTFOOT:SKILL1,CALHOUN:SHIELDS,HECTOR_BARBOSSA:STUDY,GO_GO:ENERGY,FOZZIE:HEAL,HOPPER:KNOCKBACK			
99-19	520	6	EMERALD_26	258458	1,000,000	1	EDNAS_LAB_10	DANTE:TANK,ELIZABETH_SWANN:HEALS,BUZZ:SHIELD_ALLY,BAGHEERA:HEAL	CARL:HEAL,BO_PEEP:HEAL,STITCH:BITE,LOCK_SHOCK_BARREL:FATIGUE,KUZCO:DAMAGE	[boss]WINNIE_THE_POOH:HUNNY,AGENT_P:SKILL4_BUFF,STITCH:SLOW,THE_HORNED_KING:SCARE,DAVY_JONES:STUDY,FOZZIE:HEAL			
100-1	520	6	EMERALD_27	284343	1,000,000	1	EDNAS_LAB_5	BALOO:HOT,FRANNY_ROBINSON:RETAIN_DEBUFF,DAISY_DUCK:ANTI_CHARM,HOPPER:STUN	BARLEY_LIGHTFOOT:SKILL1,MAXIMUS:STUDY,SALLY:REALITY,ELASTIGIRL:BACKLINE,TWENTY_TWO:SLOW	[boss]SWEETUMS:FATIGUE,BARLEY_LIGHTFOOT:QUEST,MISS_PIGGY:KNOCK_BACK,MULAN:HEAL_ON_CRIT,MAYOR_BELLWETHER:REFLECT,FERB:SKILL3_COOLDOWN_REDUCE			
100-4	520	6	EMERALD_27	284467	1,000,000	1	CITY_ROOFTOPS_3	GONZO:SHIELD_BUFF,SHAN_YU:STUDY,DEMONA:SCARE,DR_FACILIER:SKILL1_BUFF	PRINCE_PHILLIP:TANK,EMPEROR_ZURG:TANK_COUNTER,COGSWORTH_AND_LUMIERE:DOT,BRUNO_MADRIGAL:CLEANSES,CHESHIRE_CAT:SAP	[boss]BARLEY_LIGHTFOOT:SKILL1,GO_GO:ENERGY,HAMM:TANK,DAISY_DUCK:SCARE,WOODY:FAST_ENERGY,AUDREY_RAMIREZ:STUN			
100-7	521	6	EMERALD_27	284590	1,000,000	1	CITY_ROOFTOPS_7	CHIEF_BOGO:CHARGE,NICK_WILDE:CHARM,AUDREY_RAMIREZ:STUN,TIGGER:ENERGY	BARLEY_LIGHTFOOT:QUEST,GERALD_MARLIN_NEMO:INVINCIBLE,ELSA:FREEZE,DUCKY_AND_BUNNY:ALLY_ROLE,TIANA:CHARM_BUFF	[boss]MEILIN_LEE:TANKY,MR_INCREDIBLE:WEAK_ALLIES,CARL:SILENCE,MOTHER_GOTHEL:SCARE,THE_MAYOR:SAP,MADAM_MIM:DAMAGE			
