	04/21/2026 11:45:00	03/17/2026 11:45:00	02/17/2026 11:45:00	01/20/2026 11:45:00	12/17/2025 11:45:00	12/16/2025 11:45:00	11/18/2025 11:45:00	10/21/2025 11:45:00	09/23/2025 11:45:00	09/09/2025 11:45:00	08/19/2025 11:45:00	07/22/2025 11:45:00	07/01/2025 11:45:00	06/24/2025 11:45:00	05/27/2025 11:45:00	04/29/2025 11:45:00	04/01/2025 11:45:00	03/04/2025 11:45:00	02/04/2025 11:45:00	01/07/2025 11:45:00	12/10/2024 11:45:00	11/25/2024 11:45:00	11/12/2024 11:45:00	10/15/2024 11:45:00	09/03/2024 11:45:00	08/06/2024 11:45:00	07/09/2024 11:45:00	06/11/2024 11:45:00	05/14/2024 11:45:00	04/16/2024 11:45:00	03/19/2024 11:45:00	02/20/2024 11:45:00	12/26/2023 11:45:00	11/28/2023 11:45:00	10/30/2023 11:45:00	10/02/2023 11:45:00	09/05/2023 11:45:00	08/08/2023 11:45:00	07/11/2023 11:45:00	06/20/2023 11:45:00	05/16/2023 11:45:00	04/18/2023 11:45:00	03/09/2023 11:30:00	02/21/2023 11:30:00	01/24/2023 11:30:00	12/16/2022 11:30:00	11/15/2022 00:00:00
FRANCHISE_TRIAL_ENEMY$173	CHIP_AND_DALE	CHIP_AND_DALE	CHIP_AND_DALE	RUSSEL_AND_KEVIN	GISELLE	SIMEA	GAZELLE	DONALD_DUCK	MALEFICENT	KUZCO	TIA_DALMA	WINIFRED_SANDERSON	BASIL	GASTON	CHESHIRE_CAT	HIRO																															
FRANCHISE_TRIAL_ENEMY$174	RUSSEL_AND_KEVIN	RUSSEL_AND_KEVIN	RUSSEL_AND_KEVIN	YAX	SIMEA	MILO_THATCH	COLETTE	MAGICA_DE_SPELL	POCAHONTAS	LOCK_SHOCK_BARREL	YZMA	POWERLINE	BOWLER_HAT_GUY	LUCA_AND_ALBERTO	MAD_HATTER	HONEY_LEMON																															
FRANCHISE_TRIAL_ENEMY$175	YAX	YAX	YAX	LI_SHANG	MILO_THATCH	AMITY_BLIGHT	DONALD_DUCK	MALEFICENT	PRINCESS_AURORA	TIA_DALMA	KAA	DISGUST	CRUELLA	MCLEACH	DR_FACILIER	THOMAS_O_MALLEY																															
FRANCHISE_TRIAL_ENEMY$176	LI_SHANG	LI_SHANG	LI_SHANG	ANXIETY	AMITY_BLIGHT	GAZELLE	MAGICA_DE_SPELL	POCAHONTAS	DR_DRAKKEN	YZMA	LUZ_NOCEDA	BASIL	GASTON	THE_HORNED_KING	DR_DOOFENSHMIRTZ	HUEY_DEWEY_LOUIE																															
FRANCHISE_TRIAL_ENEMY$177	ANXIETY	ANXIETY	ANXIETY	LAUNCHPAD_MCQUACK	GAZELLE	BAMBI	MALEFICENT	PRINCESS_AURORA	IAN_LIGHTFOOT	KAA	MARY_SANDERSON	BOWLER_HAT_GUY	LUCA_AND_ALBERTO	TWENTY_TWO	HANK_AND_DORY	CINDERELLA																															
FRANCHISE_TRIAL_ENEMY$178	LAUNCHPAD_MCQUACK	LAUNCHPAD_MCQUACK	LAUNCHPAD_MCQUACK	GIZMODUCK	BAMBI	PIGLET	POCAHONTAS	DR_DRAKKEN	DAVY_JONES	LUZ_NOCEDA	SARAH_SANDERSON	CRUELLA	MCLEACH	FOZZIE	ANNA	LILITH_CLAWTHORNE																															
FRANCHISE_TRIAL_ENEMY$179	GIZMODUCK	GIZMODUCK	GIZMODUCK	VIOLET	PIGLET	COLETTE	PRINCESS_AURORA	IAN_LIGHTFOOT	KUZCO	MARY_SANDERSON	WINIFRED_SANDERSON	GASTON	THE_HORNED_KING	STATLER_AND_WALDORF	FLYNN_RIDER	ISABELLA_SHAPIRO																															
FRANCHISE_TRIAL_ENEMY$180	VIOLET	VIOLET	VIOLET	MICKEY	KING_CANDY	DONALD_DUCK	DR_DRAKKEN	DAVY_JONES	LOCK_SHOCK_BARREL	SARAH_SANDERSON	POWERLINE	LUCA_AND_ALBERTO	TWENTY_TWO	LADY_AND_TRAMP	FINNICK																																
FRANCHISE_TRIAL_ENEMY$181	MICKEY	MICKEY	MICKEY	LINGUINI_AND_REMY	COLETTE	MAGICA_DE_SPELL	IAN_LIGHTFOOT	KUZCO	TIA_DALMA	WINIFRED_SANDERSON	DISGUST	MCLEACH	FOZZIE	CHESHIRE_CAT	MR_BIG_AND_KOSLOV																																
FRANCHISE_TRIAL_ENEMY$182	LINGUINI_AND_REMY	LINGUINI_AND_REMY	LINGUINI_AND_REMY	DUCHESS	DONALD_DUCK	MALEFICENT	DAVY_JONES	LOCK_SHOCK_BARREL	YZMA	POWERLINE	BASIL	THE_HORNED_KING	STATLER_AND_WALDORF	MAD_HATTER	FLASH																																
FRANCHISE_TRIAL_ENEMY$183	DUCHESS	DUCHESS	DUCHESS	REUBEN	MAGICA_DE_SPELL	POCAHONTAS	KUZCO	TIA_DALMA	KAA	DISGUST	BOWLER_HAT_GUY	TWENTY_TWO	LADY_AND_TRAMP	DR_FACILIER	HUNTSMAN																																
FRANCHISE_TRIAL_ENEMY$184	REUBEN	REUBEN	REUBEN	ESMERALDA	MALEFICENT	PRINCESS_AURORA	LOCK_SHOCK_BARREL	YZMA	LUZ_NOCEDA	BASIL	CRUELLA	FOZZIE	CHESHIRE_CAT	DR_DOOFENSHMIRTZ	SUGA_MAMA																																
FRANCHISE_TRIAL_ENEMY$185	ESMERALDA	ESMERALDA	ESMERALDA	GISELLE	POCAHONTAS	DR_DRAKKEN	TIA_DALMA	KAA	MARY_SANDERSON	BOWLER_HAT_GUY	GASTON	STATLER_AND_WALDORF	MAD_HATTER	HANK_AND_DORY	HIRO																																
FRANCHISE_TRIAL_ENEMY$186	GISELLE	GISELLE	GISELLE	SIMEA	PRINCESS_AURORA	IAN_LIGHTFOOT	YZMA	LUZ_NOCEDA	SARAH_SANDERSON	CRUELLA	LUCA_AND_ALBERTO	LADY_AND_TRAMP	DR_FACILIER	ANNA	HONEY_LEMON																																
FRANCHISE_TRIAL_ENEMY$187	SIMEA	SIMEA	SIMEA	MILO_THATCH	DR_DRAKKEN	DAVY_JONES	KAA	MARY_SANDERSON	WINIFRED_SANDERSON	GASTON	MCLEACH	CHESHIRE_CAT	DR_DOOFENSHMIRTZ	FLYNN_RIDER	THOMAS_O_MALLEY																																
FRANCHISE_TRIAL_ENEMY$188	MILO_THATCH	MILO_THATCH	MILO_THATCH	AMITY_BLIGHT	IAN_LIGHTFOOT	KUZCO	LUZ_NOCEDA	SARAH_SANDERSON	POWERLINE	LUCA_AND_ALBERTO	THE_HORNED_KING	MAD_HATTER	HANK_AND_DORY	FINNICK	HUEY_DEWEY_LOUIE																																
FRANCHISE_TRIAL_ENEMY$189	AMITY_BLIGHT	AMITY_BLIGHT	AMITY_BLIGHT	GAZELLE	DAVY_JONES	LOCK_SHOCK_BARREL	MARY_SANDERSON	WINIFRED_SANDERSON	DISGUST	MCLEACH	TWENTY_TWO	DR_FACILIER	ANNA	MR_BIG_AND_KOSLOV	CINDERELLA																																
FRANCHISE_TRIAL_ENEMY$190	GAZELLE	GAZELLE	GAZELLE	BAMBI	KUZCO	TIA_DALMA	SARAH_SANDERSON	POWERLINE	BASIL	THE_HORNED_KING	FOZZIE	DR_DOOFENSHMIRTZ	FLYNN_RIDER	FLASH	LILITH_CLAWTHORNE																																
FRANCHISE_TRIAL_ENEMY$191	BAMBI	BAMBI	BAMBI	PIGLET	LOCK_SHOCK_BARREL	YZMA	WINIFRED_SANDERSON	DISGUST	BOWLER_HAT_GUY	TWENTY_TWO	STATLER_AND_WALDORF	HANK_AND_DORY	FINNICK	HUNTSMAN	ISABELLA_SHAPIRO																																
FRANCHISE_TRIAL_ENEMY$192	PIGLET	PIGLET	PIGLET	KING_CANDY	TIA_DALMA	KAA	POWERLINE	BASIL	CRUELLA	FOZZIE	LADY_AND_TRAMP	ANNA	MR_BIG_AND_KOSLOV	SUGA_MAMA	JUMBA																																
FRANCHISE_TRIAL_ENEMY$193	KING_CANDY	KING_CANDY	KING_CANDY	MAMA_ODIE	YZMA	LUZ_NOCEDA	DISGUST	BOWLER_HAT_GUY	GASTON	STATLER_AND_WALDORF	CHESHIRE_CAT	FLYNN_RIDER	FLASH	HIRO	GANTU																																
FRANCHISE_TRIAL_ENEMY$194	MAMA_ODIE	MAMA_ODIE	MAMA_ODIE	ARIEL	KAA	MARY_SANDERSON	BASIL	CRUELLA	LUCA_AND_ALBERTO	LADY_AND_TRAMP	MAD_HATTER	FINNICK	HUNTSMAN	HONEY_LEMON	VOYD																																
FRANCHISE_TRIAL_ENEMY$195	ARIEL	ARIEL	ARIEL	RUSSELL_AND_KEVIN	LUZ_NOCEDA	SARAH_SANDERSON	BOWLER_HAT_GUY	GASTON	MCLEACH	CHESHIRE_CAT	DR_FACILIER	MR_BIG_AND_KOSLOV	SUGA_MAMA	THOMAS_O_MALLEY	LILO																																
FRANCHISE_TRIAL_ENEMY$196	RUSSELL_AND_KEVIN	RUSSELL_AND_KEVIN	RUSSELL_AND_KEVIN	JOE_GARDNER	MARY_SANDERSON	WINIFRED_SANDERSON	CRUELLA	LUCA_AND_ALBERTO	THE_HORNED_KING	MAD_HATTER	DR_DOOFENSHMIRTZ	FLASH	HIRO	HUEY_DEWEY_LOUIE	ANGEL																																
FRANCHISE_TRIAL_ENEMY$197	JOE_GARDNER	JOE_GARDNER	JOE_GARDNER	PENNY_PROUD	SARAH_SANDERSON	POWERLINE	GASTON	MCLEACH	TWENTY_TWO	DR_FACILIER	HANK_AND_DORY	HUNTSMAN	HONEY_LEMON	CINDERELLA	MINNIE_MOUSE																																
FRANCHISE_TRIAL_ENEMY$198	PENNY_PROUD	PENNY_PROUD	PENNY_PROUD	MICKEY_MOUSE	WINIFRED_SANDERSON	DISGUST	LUCA_AND_ALBERTO	THE_HORNED_KING	FOZZIE	DR_DOOFENSHMIRTZ	ANNA	SUGA_MAMA	THOMAS_O_MALLEY	LILITH_CLAWTHORNE	FROZONE																																
FRANCHISE_TRIAL_ENEMY$199	MICKEY_MOUSE	MICKEY_MOUSE	MICKEY_MOUSE	SISU	POWERLINE	BASIL	MCLEACH	TWENTY_TWO	STATLER_AND_WALDORF	HANK_AND_DORY	FLYNN_RIDER	HIRO	HUEY_DEWEY_LOUIE	ISABELLA_SHAPIRO	SYNDROME																																
FRANCHISE_TRIAL_ENEMY$200	SISU	SISU	SISU	COLETTE	DISGUST	BOWLER_HAT_GUY	THE_HORNED_KING	FOZZIE	LADY_AND_TRAMP	ANNA	FINNICK	HONEY_LEMON	CINDERELLA	JUMBA	CANDACE_FLYNN																																
FRANCHISE_TRIAL_ENEMY$201	COLETTE	COLETTE	COLETTE	DONALD_DUCK	BASIL	CRUELLA	TWENTY_TWO	STATLER_AND_WALDORF	CHESHIRE_CAT	FLYNN_RIDER	MR_BIG_AND_KOSLOV	THOMAS_O_MALLEY	LILITH_CLAWTHORNE	GANTU																																	
FRANCHISE_TRIAL_ENEMY$202	DONALD_DUCK	DONALD_DUCK	DONALD_DUCK	MAGICA_DE_SPELL	BOWLER_HAT_GUY	GASTON	FOZZIE	LADY_AND_TRAMP	MAD_HATTER	FINNICK	FLASH	HUEY_DEWEY_LOUIE	ISABELLA_SHAPIRO	VOYD																																	
FRANCHISE_TRIAL_ENEMY$203	MAGICA_DE_SPELL	MAGICA_DE_SPELL	MAGICA_DE_SPELL	MALEFICENT	CRUELLA	LUCA_AND_ALBERTO	STATLER_AND_WALDORF	CHESHIRE_CAT	DR_FACILIER	MR_BIG_AND_KOSLOV	HUNTSMAN	CINDERELLA	JUMBA	LILO																																	
FRANCHISE_TRIAL_ENEMY$204	MALEFICENT	MALEFICENT	MALEFICENT	POCAHONTAS	GASTON	MCLEACH	LADY_AND_TRAMP	MAD_HATTER	DR_DOOFENSHMIRTZ	FLASH	SUGA_MAMA	LILITH_CLAWTHORNE	GANTU	ANGEL																																	
FRANCHISE_TRIAL_ENEMY$205	POCAHONTAS	POCAHONTAS	POCAHONTAS	PRINCESS_AURORA	LUCA_AND_ALBERTO	THE_HORNED_KING	CHESHIRE_CAT	DR_FACILIER	HANK_AND_DORY	HUNTSMAN	HIRO	ISABELLA_SHAPIRO	VOYD	MINNIE_MOUSE																																	
FRANCHISE_TRIAL_ENEMY$206	PRINCESS_AURORA	PRINCESS_AURORA	PRINCESS_AURORA	DR_DRAKKEN	MCLEACH	TWENTY_TWO	MAD_HATTER	DR_DOOFENSHMIRTZ	ANNA	SUGA_MAMA	HONEY_LEMON	JUMBA	LILO	FROZONE																																	
FRANCHISE_TRIAL_ENEMY$207	DR_DRAKKEN	DR_DRAKKEN	DR_DRAKKEN	IAN_LIGHTFOOT	THE_HORNED_KING	FOZZIE	DR_FACILIER	HANK_AND_DORY	FLYNN_RIDER	HIRO	THOMAS_O_MALLEY	GANTU	ANGEL	SYNDROME																																	
FRANCHISE_TRIAL_ENEMY$208	IAN_LIGHTFOOT	IAN_LIGHTFOOT	IAN_LIGHTFOOT	DAVY_JONES	TWENTY_TWO	STATLER_AND_WALDORF	DR_DOOFENSHMIRTZ	ANNA	FINNICK	HONEY_LEMON	HUEY_DEWEY_LOUIE	VOYD	MINNIE_MOUSE	CANDACE_FLYNN																																	
FRANCHISE_TRIAL_ENEMY$209	DAVY_JONES	DAVY_JONES	DAVY_JONES	KUZCO	FOZZIE	LADY_AND_TRAMP	HANK_AND_DORY	FLYNN_RIDER	MR_BIG_AND_KOSLOV	THOMAS_O_MALLEY	CINDERELLA	LILO	FROZONE	QUACKERJACK																																	
FRANCHISE_TRIAL_ENEMY$210	KUZCO	KUZCO	KUZCO	LOCK_SHOCK_BARREL	STATLER_AND_WALDORF	CHESHIRE_CAT	ANNA	FINNICK	FLASH	HUEY_DEWEY_LOUIE	LILITH_CLAWTHORNE	ANGEL	SYNDROME	SNOW_WHITE																																	
FRANCHISE_TRIAL_ENEMY$211	LOCK_SHOCK_BARREL	LOCK_SHOCK_BARREL	LOCK_SHOCK_BARREL	TIA_DALMA	LADY_AND_TRAMP	MAD_HATTER	FLYNN_RIDER	MR_BIG_AND_KOSLOV	HUNTSMAN	CINDERELLA	ISABELLA_SHAPIRO	MINNIE_MOUSE	CANDACE_FLYNN	MERLIN																																	
FRANCHISE_TRIAL_ENEMY$212	TIA_DALMA	TIA_DALMA	TIA_DALMA	YZMA	CHESHIRE_CAT	DR_FACILIER	FINNICK	FLASH	SUGA_MAMA	LILITH_CLAWTHORNE	JUMBA	FROZONE	QUACKERJACK	YEN_SID																																	
FRANCHISE_TRIAL_ENEMY$213	YZMA	YZMA	YZMA	KAA	MAD_HATTER	DR_DOOFENSHMIRTZ	MR_BIG_AND_KOSLOV	HUNTSMAN	HIRO	ISABELLA_SHAPIRO	GANTU	SYNDROME	SNOW_WHITE																																		
FRANCHISE_TRIAL_ENEMY$214	KAA	KAA	KAA	LUZ_NOCEDA	DR_FACILIER	HANK_AND_DORY	FLASH	SUGA_MAMA	HONEY_LEMON	JUMBA	VOYD	CANDACE_FLYNN	MERLIN																																		
FRANCHISE_TRIAL_ENEMY$215	LUZ_NOCEDA	LUZ_NOCEDA	LUZ_NOCEDA	MARY_SANDERSON	DR_DOOFENSHMIRTZ	ANNA	HUNTSMAN	HIRO	THOMAS_O_MALLEY	GANTU	LILO	QUACKERJACK	YEN_SID																																		
FRANCHISE_TRIAL_ENEMY$216	MARY_SANDERSON	MARY_SANDERSON	MARY_SANDERSON	SARAH_SANDERSON	HANK_AND_DORY	FLYNN_RIDER	SUGA_MAMA	HONEY_LEMON	HUEY_DEWEY_LOUIE	VOYD	ANGEL	SNOW_WHITE																																			
FRANCHISE_TRIAL_ENEMY$217	SARAH_SANDERSON	SARAH_SANDERSON	SARAH_SANDERSON	WINIFRED_SANDERSON	ANNA	FINNICK	HIRO	THOMAS_O_MALLEY	CINDERELLA	LILO	MINNIE_MOUSE	MERLIN																																			
FRANCHISE_TRIAL_ENEMY$218	WINIFRED_SANDERSON	WINIFRED_SANDERSON	WINIFRED_SANDERSON	POWERLINE	FLYNN_RIDER	MR_BIG_AND_KOSLOV	HONEY_LEMON	HUEY_DEWEY_LOUIE	LILITH_CLAWTHORNE	ANGEL	FROZONE	YEN_SID																																			
FRANCHISE_TRIAL_ENEMY$219	POWERLINE	POWERLINE	POWERLINE	DISGUST	FINNICK	FLASH	THOMAS_O_MALLEY	CINDERELLA	ISABELLA_SHAPIRO	MINNIE_MOUSE	SYNDROME	ABU																																			
FRANCHISE_TRIAL_ENEMY$220	DISGUST	DISGUST	DISGUST	BASIL	MR_BIG_AND_KOSLOV	HUNTSMAN	HUEY_DEWEY_LOUIE	LILITH_CLAWTHORNE	JUMBA	FROZONE	CANDACE_FLYNN	GENIE																																			
FRANCHISE_TRIAL_ENEMY$221	BASIL	BASIL	BASIL	BOWLER_HAT_GUY	FLASH	SUGA_MAMA	CINDERELLA	ISABELLA_SHAPIRO	GANTU	SYNDROME	QUACKERJACK	JAFAR																																			
FRANCHISE_TRIAL_ENEMY$222	BOWLER_HAT_GUY	BOWLER_HAT_GUY	BOWLER_HAT_GUY	CRUELLA	HUNTSMAN	HIRO	LILITH_CLAWTHORNE	JUMBA	VOYD	CANDACE_FLYNN	SNOW_WHITE	JASMINE																																			
FRANCHISE_TRIAL_ENEMY$223	CRUELLA	CRUELLA	CRUELLA	GASTON	SUGA_MAMA	HONEY_LEMON	ISABELLA_SHAPIRO	GANTU	LILO	QUACKERJACK	MERLIN	CAPTAIN_HOOK																																			
FRANCHISE_TRIAL_ENEMY$224	GASTON	GASTON	GASTON	LUCA_AND_ALBERTO	HIRO	THOMAS_O_MALLEY	JUMBA	VOYD	ANGEL	SNOW_WHITE	YEN_SID																																				
FRANCHISE_TRIAL_ENEMY$225	LUCA_AND_ALBERTO	LUCA_AND_ALBERTO	LUCA_AND_ALBERTO	MCLEACH	HONEY_LEMON	HUEY_DEWEY_LOUIE	GANTU	LILO	MINNIE_MOUSE	MERLIN	ABU																																				
FRANCHISE_TRIAL_ENEMY$226	MCLEACH	MCLEACH	MCLEACH	THE_HORNED_KING	THOMAS_O_MALLEY	CINDERELLA	VOYD	ANGEL	FROZONE	YEN_SID	GENIE																																				
FRANCHISE_TRIAL_ENEMY$227	THE_HORNED_KING	THE_HORNED_KING	THE_HORNED_KING	TWENTY_TWO	HUEY_DEWEY_LOUIE	LILITH_CLAWTHORNE	LILO	MINNIE_MOUSE	SYNDROME	ABU	JAFAR																																				
FRANCHISE_TRIAL_ENEMY$228	TWENTY_TWO	TWENTY_TWO	TWENTY_TWO	FOZZIE	CINDERELLA	ISABELLA_SHAPIRO	ANGEL	FROZONE	CANDACE_FLYNN	GENIE	JASMINE																																				
FRANCHISE_TRIAL_ENEMY$229	FOZZIE	FOZZIE	FOZZIE	STATLER_AND_WALDORF	LILITH_CLAWTHORNE	JUMBA	MINNIE_MOUSE	SYNDROME	QUACKERJACK	JAFAR	CAPTAIN_HOOK																																				
FRANCHISE_TRIAL_ENEMY$230	STATLER_AND_WALDORF	STATLER_AND_WALDORF	STATLER_AND_WALDORF	LADY_AND_TRAMP	ISABELLA_SHAPIRO	GANTU	FROZONE	CANDACE_FLYNN	SNOW_WHITE	JASMINE	NAMAARI																																				
FRANCHISE_TRIAL_ENEMY$231	LADY_AND_TRAMP	LADY_AND_TRAMP	LADY_AND_TRAMP	CHESHIRE_CAT	JUMBA	VOYD	SYNDROME	QUACKERJACK	MERLIN	CAPTAIN_HOOK	HECTOR_RIVERA																																				
FRANCHISE_TRIAL_ENEMY$232	CHESHIRE_CAT	CHESHIRE_CAT	CHESHIRE_CAT	MAD_HATTER	GANTU	LILO	CANDACE_FLYNN	SNOW_WHITE	YEN_SID	NAMAARI																																					
FRANCHISE_TRIAL_ENEMY$233	MAD_HATTER	MAD_HATTER	MAD_HATTER	DR_FACILIER	VOYD	ANGEL	QUACKERJACK	MERLIN	ABU	HECTOR_RIVERA																																					
FRANCHISE_TRIAL_ENEMY$234	DR_FACILIER	DR_FACILIER	DR_FACILIER	DR_DOOFENSHMIRTZ	LILO	MINNIE_MOUSE	SNOW_WHITE	YEN_SID	GENIE																																						
FRANCHISE_TRIAL_ENEMY$235	DR_DOOFENSHMIRTZ	DR_DOOFENSHMIRTZ	DR_DOOFENSHMIRTZ	HANK_AND_DORY	ANGEL	FROZONE	MERLIN	ABU	JAFAR																																						
FRANCHISE_TRIAL_ENEMY$236	HANK_AND_DORY	HANK_AND_DORY	HANK_AND_DORY	ANNA	MINNIE_MOUSE	SYNDROME	YEN_SID	GENIE	JASMINE																																						
FRANCHISE_TRIAL_ENEMY$237	ANNA	ANNA	ANNA	FLYNN_RIDER	FROZONE	CANDACE_FLYNN	ABU	JAFAR	CAPTAIN_HOOK																																						
FRANCHISE_TRIAL_ENEMY$238	FLYNN_RIDER	FLYNN_RIDER	FLYNN_RIDER	FINNICK	SYNDROME	QUACKERJACK	GENIE	JASMINE	NAMAARI																																						
FRANCHISE_TRIAL_ENEMY$239	FINNICK	FINNICK	FINNICK	MR_BIG_AND_KOSLOV	CANDACE_FLYNN	SNOW_WHITE	JAFAR	CAPTAIN_HOOK	HECTOR_RIVERA																																						
FRANCHISE_TRIAL_ENEMY$240	MR_BIG_AND_KOSLOV	MR_BIG_AND_KOSLOV	MR_BIG_AND_KOSLOV	FLASH	QUACKERJACK	MERLIN	JASMINE	NAMAARI																																							
FRANCHISE_TRIAL_ENEMY$241	FLASH	FLASH	FLASH	HUNTSMAN	SNOW_WHITE	YEN_SID	CAPTAIN_HOOK	HECTOR_RIVERA																																							
FRANCHISE_TRIAL_ENEMY$242	HUNTSMAN	HUNTSMAN	HUNTSMAN	SUGA_MAMA	MERLIN	ABU	NAMAARI	ENNUI																																							
FRANCHISE_TRIAL_ENEMY$243	SUGA_MAMA	SUGA_MAMA	SUGA_MAMA	HIRO	YEN_SID	GENIE	HECTOR_RIVERA																																								
FRANCHISE_TRIAL_ENEMY$244	HIRO	HIRO	HIRO	HONEY_LEMON	ABU	JAFAR	ENNUI																																								
FRANCHISE_TRIAL_ENEMY$245	HONEY_LEMON	HONEY_LEMON	HONEY_LEMON	THOMAS_O_MALLEY	GENIE	JASMINE	MARIE																																								
FRANCHISE_TRIAL_ENEMY$246	THOMAS_O_MALLEY	THOMAS_O_MALLEY	THOMAS_O_MALLEY	HUEY_DEWEY_LOUIE	JAFAR	CAPTAIN_HOOK																																									
FRANCHISE_TRIAL_ENEMY$247	HUEY_DEWEY_LOUIE	HUEY_DEWEY_LOUIE	HUEY_DEWEY_LOUIE	CINDERELLA	JASMINE	NAMAARI																																									
FRANCHISE_TRIAL_ENEMY$248	CINDERELLA	CINDERELLA	CINDERELLA	LILITH_CLAWTHORNE	CAPTAIN_HOOK	HECTOR_RIVERA																																									
FRANCHISE_TRIAL_ENEMY$249	LILITH_CLAWTHORNE	LILITH_CLAWTHORNE	LILITH_CLAWTHORNE	ISABELLA_SHAPIRO	NAMAARI	ENNUI																																									
FRANCHISE_TRIAL_ENEMY$250	ISABELLA_SHAPIRO	ISABELLA_SHAPIRO	ISABELLA_SHAPIRO	JUMBA	HECTOR_RIVERA	MARIE																																									
FRANCHISE_TRIAL_ENEMY$251	JUMBA	JUMBA	JUMBA	GANTU	ENNUI																																										
FRANCHISE_TRIAL_ENEMY$252	GANTU	GANTU	GANTU	VOYD	MARIE																																										
FRANCHISE_TRIAL_ENEMY$253	VOYD	VOYD	VOYD	LILO	PONGO																																										
FRANCHISE_TRIAL_ENEMY$254	LILO	LILO	LILO	ANGEL																																											
FRANCHISE_TRIAL_ENEMY$255	ANGEL	ANGEL	ANGEL	MINNIE_MOUSE																																											
FRANCHISE_TRIAL_ENEMY$256	MINNIE_MOUSE	MINNIE_MOUSE	MINNIE_MOUSE	FROZONE																																											
FRANCHISE_TRIAL_ENEMY$257	FROZONE	FROZONE	FROZONE	SYNDROME																																											
FRANCHISE_TRIAL_ENEMY$258	SYNDROME	SYNDROME	SYNDROME	CANDACE_FLYNN																																											
FRANCHISE_TRIAL_ENEMY$259	CANDACE_FLYNN	CANDACE_FLYNN	CANDACE_FLYNN	QUACKERJACK																																											
FRANCHISE_TRIAL_ENEMY$260	QUACKERJACK	QUACKERJACK	QUACKERJACK	SNOW_WHITE																																											
FRANCHISE_TRIAL_ENEMY$261	SNOW_WHITE	SNOW_WHITE	SNOW_WHITE	MERLIN																																											
FRANCHISE_TRIAL_ENEMY$262	MERLIN	MERLIN	MERLIN	YEN_SID																																											
FRANCHISE_TRIAL_ENEMY$263	YEN_SID	YEN_SID	YEN_SID	ABU																																											
FRANCHISE_TRIAL_ENEMY$264	ABU	ABU	ABU	GENIE																																											
FRANCHISE_TRIAL_ENEMY$265	GENIE	GENIE	GENIE	JAFAR																																											
FRANCHISE_TRIAL_ENEMY$266	JAFAR	JAFAR	JAFAR	JASMINE																																											
FRANCHISE_TRIAL_ENEMY$267	JASMINE	JASMINE	JASMINE	CAPTAIN_HOOK																																											
FRANCHISE_TRIAL_ENEMY$268	CAPTAIN_HOOK	CAPTAIN_HOOK	CAPTAIN_HOOK	NAMAARI																																											
FRANCHISE_TRIAL_ENEMY$269	NAMAARI	NAMAARI	NAMAARI	HECTOR_RIVERA																																											
FRANCHISE_TRIAL_ENEMY$270	HECTOR_RIVERA	HECTOR_RIVERA	HECTOR_RIVERA	ENNUI																																											
FRANCHISE_TRIAL_ENEMY$271	ENNUI	ENNUI	ENNUI	MARIE																																											
FRANCHISE_TRIAL_ENEMY$272	MARIE	MARIE	MARIE	PONGO																																											
FRANCHISE_TRIAL_ENEMY$273	PONGO	PONGO	PONGO	KING_TRITON																																											
FRANCHISE_TRIAL_ENEMY$274	KING_TRITON	KING_TRITON	KING_TRITON	URSULA																																											
FRANCHISE_TRIAL_ENEMY$275	URSULA	URSULA	URSULA	FERB																																											
FRANCHISE_TRIAL_ENEMY$276	FERB	FERB	FERB	WALL_E																																											
FRANCHISE_TRIAL_ENEMY$277	WALL_E	WALL_E	WALL_E	CHERNABOG																																											
FRANCHISE_TRIAL_ENEMY$278	CHERNABOG	CHERNABOG	CHERNABOG	DR_CALICO																																											
FRANCHISE_TRIAL_ENEMY$279	DR_CALICO	DR_CALICO	DR_CALICO	BENJAMIN_FRANKLIN_GATES																																											
FRANCHISE_TRIAL_ENEMY$280	BENJAMIN_FRANKLIN_GATES	BENJAMIN_FRANKLIN_GATES	BENJAMIN_FRANKLIN_GATES	DUMBO																																											
FRANCHISE_TRIAL_ENEMY$281	DUMBO	DUMBO	DUMBO	MOLLY_MCGEE																																											
FRANCHISE_TRIAL_ENEMY$282	MOLLY_MCGEE	MOLLY_MCGEE	MOLLY_MCGEE																																												
FRANCHISE_TRIAL_ENEMY$283	LOTSO	LOTSO	LOTSO																																												
FRANCHISE_TRIAL_ENEMY$284	YOKAI	YOKAI	YOKAI																																												
