	CATEGORY	RARITY	REQUIRED_LEVEL	CONTENT_UPDATE	VEND_VALUE	GOLD_PRICE	DIAMOND_PRICE	TOKEN_PRICE	ENCHANT_POINTS	EXP_GIVEN	HP_MAX	BASIC_DAMAGE	SKILL_POWER	HP_REGEN	ENERGY_REGEN	ARMOR	REALITY	ARMOR_NEGATION	REALITY_NEGATION	NORMAL_CRIT	FANTASTIC_CRIT	TENACITY	CONSERVATION	IMPROVED_HEALING	EVASION	CRIT_DAMAGE	POWER	NORMAL_CRIT_NEGATION	FANTASTIC_CRIT_NEGATION
STONE_CRUELLA	STONE	BLUE			4,000	100,000	10	75																					
STONE_HEIMLICH	STONE	BLUE			4,000	100,000	10	75																					
STONE_MIRABEL_MADRIGAL	STONE	BLUE			4,000	100,000	10	75																					
STONE_BRUNO_MADRIGAL	STONE	BLUE			4,000	100,000	10	75																					
STONE_ISABELA_MADRIGAL	STONE	BLUE			4,000	100,000	10	75																					
STONE_LADY_AND_TRAMP	STONE	BLUE			4,000	100,000	10	75																					
STONE_FRANNY_ROBINSON	STONE	BLUE			4,000	100,000	10	75																					
STONE_CHICKEN_LITTLE	STONE	BLUE			4,000	100,000	10	75																					
STONE_MAMA_ODIE	STONE	BLUE			4,000	100,000	10	75																					
STONE_RATIGAN	STONE	BLUE			4,000	100,000	10	75																					
STONE_JOE_GARDNER	STONE	BLUE			4,000	100,000	10	75																					
STONE_ELIZABETH_SWANN	STONE	BLUE			4,000	100,000	10	75																					
STONE_CHERNABOG	STONE	BLUE			4,000	100,000	10	75																					
STONE_MUFASA	STONE	BLUE			4,000	100,000	10	75																					
STONE_PENNY_PROUD	STONE	BLUE			4,000	100,000	10	75																					
STONE_FERB	STONE	BLUE			4,000	100,000	10	75																					
STONE_EMBER_LUMEN	STONE	BLUE			4,000	100,000	10	75																					
STONE_ANNE_BOONCHUY	STONE	BLUE			4,000	100,000	10	75																					
STONE_LUISA_MADRIGAL	STONE	BLUE			4,000	100,000	10	75																					
STONE_HUNTSMAN	STONE	BLUE			4,000	100,000	10	75																					
STONE_WADE_RIPPLE	STONE	BLUE			4,000	100,000	10	75																					
STONE_SUGA_MAMA	STONE	BLUE			4,000	100,000	10	75																					
STONE_ANXIETY	STONE	BLUE			4,000	100,000	10	75																					
STONE_THOMAS_O_MALLEY	STONE	BLUE			4,000	100,000	10	75																					
STONE_ISABELLA_SHAPIRO	STONE	BLUE			4,000	100,000	10	75																					
STONE_REPTILLUS_MAXIMUS	STONE	BLUE			4,000	100,000	10	75																					
STONE_LILITH_CLAWTHORNE	STONE	BLUE			4,000	100,000	10	75																					
STONE_EDNA_MODE	STONE	BLUE			4,000	100,000	10	75																					
STONE_LADY_TREMAINE	STONE	BLUE			4,000	100,000	10	75																					
STONE_GANTU	STONE	BLUE			4,000	100,000	10	75																					
STONE_PHINEAS	STONE	BLUE			4,000	100,000	10	75																					
STONE_CANDACE_FLYNN	STONE	BLUE			4,000	100,000	10	75																					
STONE_CARL_THE_ROBOT	STONE	BLUE			4,000	100,000	10	75																					
STONE_YEN_SID	STONE	BLUE			4,000	100,000	10	75																					
STONE_DR_CALICO	STONE	BLUE			4,000	100,000	10	75																					
STONE_DUCHESS	STONE	BLUE			4,000	100,000	10	75																					
STONE_REUBEN	STONE	BLUE			4,000	100,000	10	75																					
STONE_HECTOR_RIVERA	STONE	BLUE			4,000	100,000	10	75																					
STONE_ENVY	STONE	BLUE			4,000	100,000	10	75																					
STONE_SIMEA	STONE	BLUE			4,000	100,000	10	75																					
STONE_GISELLE	STONE	BLUE			4,000	100,000	10	75																					
STONE_SCAT_CAT	STONE	BLUE			4,000	100,000	10	75																					
STONE_EMBARRASSMENT	STONE	BLUE			4,000	100,000	10	75																					
STONE_ABBY_MALLARD	STONE	BLUE			4,000	100,000	10	75																					
STONE_HEADLESS_HORSEMAN	STONE	BLUE			4,000	100,000	10	75																					
STONE_ENNUI	STONE	BLUE			4,000	100,000	10	75																					
STONE_AMITY_BLIGHT	STONE	BLUE			4,000	100,000	10	75																					
STONE_MARIE	STONE	BLUE			4,000	100,000	10	75																					
STONE_ERNESTO_DE_LA_CRUZ	STONE	BLUE			4,000	100,000	10	75																					
STONE_GAZELLE	STONE	BLUE			4,000	100,000	10	75																					
STONE_PIGLET	STONE	BLUE			4,000	100,000	10	75																					
STONE_LIGHTNING_MCQUEEN	STONE	BLUE			4,000	100,000	10	75																					
STONE_DARWIN	STONE	BLUE			4,000	100,000	10	75																					
STONE_BAMBI	STONE	BLUE			4,000	100,000	10	75																					
STONE_PINOCCHIO	STONE	BLUE			4,000	100,000	10	75																					
STONE_KING_CANDY	STONE	BLUE			4,000	100,000	10	75																					
STONE_HANS	STONE	BLUE			4,000	100,000	10	75																					
STONE_PONGO	STONE	BLUE			4,000	100,000	10	75																					
STONE_BENJAMIN_FRANKLIN_GATES	STONE	BLUE			4,000	100,000	10	75																					
STONE_LOTSO	STONE	BLUE			4,000	100,000	10	75																					
STONE_DUMBO	STONE	BLUE			4,000	100,000	10	75																					
STONE_YOKAI	STONE	BLUE			4,000	100,000	10	75																					
STONE_MOLLY_MCGEE	STONE	BLUE			4,000	100,000	10	75																					
STONE_MATER	STONE	BLUE			4,000	100,000	10	75																					
STONE_CAPTAIN_GRIME	STONE	BLUE			4,000	100,000	10	75																					
STONE_SCUTTLE	STONE	BLUE			4,000	100,000	10	75																					
STONE_MOWGLI	STONE	BLUE			4,000	100,000	10	75																					
EPIC_CHIP_BO_PEEP	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DUKE_CABOOM	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_WOODY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ALADDIN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SALLY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_KEVIN_FLYNN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HADES	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JACK_SKELLINGTON	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_EMPEROR_ZURG	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_YAX	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MISS_PIGGY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HUEY_DEWEY_LOUIE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ANIMAL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GONZO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MADAM_MIM	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MEGAVOLT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_YZMA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JASMINE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_CAPTAIN_HOOK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_RANDALL_BOGGS	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GIZMODUCK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_OOGIE_BOOGIE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DONALD_DUCK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SCROOGE_MCDUCK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_NICK_WILDE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MOANA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MAD_HATTER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JACK_JACK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DUCKY_AND_BUNNY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_TRON	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MAGICA_DE_SPELL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_KIDA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_LINGUINI_AND_REMY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_COLETTE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_RAPUNZEL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FLYNN_RIDER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_LAUNCHPAD_MCQUACK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ELSA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GERALD_MARLIN_NEMO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HANK_AND_DORY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DR_FACILIER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_POWERLINE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_KRISTOFF_AND_SVEN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_TIGGER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_WINNIE_THE_POOH	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_EEYORE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GOLIATH	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BELLE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_KIM_POSSIBLE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_VIOLET	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MICKEY_MOUSE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_TIA_DALMA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_EVE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_RALPH	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BAYMAX	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MULAN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MUSHU	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SHAN_YU	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_EVIL_QUEEN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SYNDROME	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_LI_SHANG	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ELASTIGIRL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_VANELLOPE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_CHIEF_BOGO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ALICE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_QUEEN_OF_HEARTS	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SIMBA_AND_NALA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ANGER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GOOFY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BASIL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MINNIE_MOUSE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DAVY_JONES	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DASH	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JESSIE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SULLEY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_URSULA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_QUORRA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HECTOR_BARBOSSA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MIKE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MALEFICENT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_CALHOUN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GASTON	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BALOO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_KING_LOUIE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JUMBA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_PLEAKLEY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_CHESHIRE_CAT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SHANK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FINNICK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_REX	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JUDY_HOPPS	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HIRO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_RAFIKI	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FELIX	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SLINKY_DOG	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MAXIMUS	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ANGEL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_CAPTAIN_AMELIA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MAUI	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_IAN_LIGHTFOOT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_WALL_E	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BUZZ	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MIGUEL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_STITCH	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MR_INCREDIBLE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_OLAF	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FROZONE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SCAR	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SADNESS	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_LOCK_SHOCK_BARREL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BUNSEN_AND_BEAKER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JACK_SPARROW	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MERIDA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HERCULES	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BEAST	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MEGARA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ROBIN_HOOD	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JOY	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DISGUST	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_KRONK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MANTICORE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FEAR	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JIM_HAWKINS	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JOHN_SILVER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HONEY_LEMON	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SWEDISH_CHEF	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HAMM	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DARKWING_DUCK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MERLIN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_PETER_PAN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_JAFAR	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_TIMON_AND_PUMBAA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GENIE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_KERMIT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_CLAWHAUSER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DEFAULT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DR_DRAKKEN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_WASABI	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ROCKETEER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_MR_BIG_AND_KOSLOV	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_DEMONA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BARLEY_LIGHTFOOT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FAIRY_GODMOTHER	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_POCAHONTAS	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FOZZIE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_CARL	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_RUSSELL_AND_KEVIN	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SHERIFF_OF_NOTTINGHAM	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ESMERALDA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_SHEGO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_RON_STOPPABLE	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_QUACKERJACK	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GO_GO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_VINNY_SANTORINI	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_GADGET_HACKWRENCH	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_FRED_FREDERICKSON	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_HELGA	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_LILO	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_BOLT	EPIC_CHIP	RED			4,000	20,000	1	25																					
EPIC_CHIP_ARIEL	EPIC_CHIP	RED			4,000	20,000	1	25																					
