	CATEGORY	UNLOCK_REQS	POINTS	REWARDS
KEVIN_FLYNN_AVATARS	HERO_AVATARS	KEVIN_FLYNN_BASE_AVATAR, KEVIN_FLYNN_WHITE_AVATAR, KEVIN_FLYNN_GREEN_AVATAR, KEVIN_FLYNN_BLUE_AVATAR, KEVIN_FLYNN_PURPLE_AVATAR, KEVIN_FLYNN_RED_AVATAR, KEVIN_FLYNN_SMILE_AVATAR	4150	10 STONE_KEVIN_FLYNN
MERIDA_AVATARS	HERO_AVATARS	MERIDA_BASE_AVATAR, MERIDA_WHITE_AVATAR, MERIDA_GREEN_AVATAR, MERIDA_BLUE_AVATAR, MERIDA_PURPLE_AVATAR, MERIDA_RED_AVATAR, MERIDA_SMILE_AVATAR	4150	10 STONE_MERIDA
MAUI_AVATARS	HERO_AVATARS	MAUI_BASE_AVATAR, MAUI_WHITE_AVATAR, MAUI_GREEN_AVATAR, MAUI_BLUE_AVATAR, MAUI_PURPLE_AVATAR, MAUI_RED_AVATAR, MAUI_SMILE_AVATAR	4150	10 STONE_MAUI
STITCH_AVATARS	HERO_AVATARS	STITCH_BASE_AVATAR, STITCH_WHITE_AVATAR, STITCH_GREEN_AVATAR, STITCH_BLUE_AVATAR, STITCH_PURPLE_AVATAR, STITCH_RED_AVATAR, STITCH_SMILE_AVATAR	4150	10 STONE_STITCH
MIGUEL_AVATARS	HERO_AVATARS	MIGUEL_BASE_AVATAR, MIGUEL_WHITE_AVATAR, MIGUEL_GREEN_AVATAR, MIGUEL_BLUE_AVATAR, MIGUEL_PURPLE_AVATAR, MIGUEL_RED_AVATAR, MIGUEL_SMILE_AVATAR	4150	10 STONE_MIGUEL
MOANA_AVATARS	HERO_AVATARS	MOANA_BASE_AVATAR, MOANA_WHITE_AVATAR, MOANA_GREEN_AVATAR, MOANA_BLUE_AVATAR, MOANA_PURPLE_AVATAR, MOANA_RED_AVATAR, MOANA_SMILE_AVATAR	4150	10 STONE_MOANA
GENIE_AVATARS	HERO_AVATARS	GENIE_BASE_AVATAR, GENIE_WHITE_AVATAR, GENIE_GREEN_AVATAR, GENIE_BLUE_AVATAR, GENIE_PURPLE_AVATAR, GENIE_RED_AVATAR, GENIE_SMILE_AVATAR	4150	10 STONE_GENIE
ALADDIN_AVATARS	HERO_AVATARS	ALADDIN_BASE_AVATAR, ALADDIN_WHITE_AVATAR, ALADDIN_GREEN_AVATAR, ALADDIN_BLUE_AVATAR, ALADDIN_PURPLE_AVATAR, ALADDIN_RED_AVATAR, ALADDIN_SMILE_AVATAR	4150	10 STONE_ALADDIN
BAYMAX_AVATARS	HERO_AVATARS	BAYMAX_BASE_AVATAR, BAYMAX_WHITE_AVATAR, BAYMAX_GREEN_AVATAR, BAYMAX_BLUE_AVATAR, BAYMAX_PURPLE_AVATAR, BAYMAX_RED_AVATAR, BAYMAX_SMILE_AVATAR	4150	10 STONE_BAYMAX
HIRO_AVATARS	HERO_AVATARS	HIRO_BASE_AVATAR, HIRO_WHITE_AVATAR, HIRO_GREEN_AVATAR, HIRO_BLUE_AVATAR, HIRO_PURPLE_AVATAR, HIRO_RED_AVATAR, HIRO_SMILE_AVATAR	4150	10 STONE_HIRO
HADES_AVATARS	HERO_AVATARS	HADES_BASE_AVATAR, HADES_WHITE_AVATAR, HADES_GREEN_AVATAR, HADES_BLUE_AVATAR, HADES_PURPLE_AVATAR, HADES_RED_AVATAR, HADES_SMILE_AVATAR	4150	10 STONE_HADES
MALEFICENT_AVATARS	HERO_AVATARS	MALEFICENT_BASE_AVATAR, MALEFICENT_WHITE_AVATAR, MALEFICENT_GREEN_AVATAR, MALEFICENT_BLUE_AVATAR, MALEFICENT_PURPLE_AVATAR, MALEFICENT_RED_AVATAR, MALEFICENT_SMILE_AVATAR	4150	10 STONE_MALEFICENT
URSULA_AVATARS	HERO_AVATARS	URSULA_BASE_AVATAR, URSULA_WHITE_AVATAR, URSULA_GREEN_AVATAR, URSULA_BLUE_AVATAR, URSULA_PURPLE_AVATAR, URSULA_RED_AVATAR	1650	10 STONE_URSULA
SCAR_AVATARS	HERO_AVATARS	SCAR_BASE_AVATAR, SCAR_WHITE_AVATAR, SCAR_GREEN_AVATAR, SCAR_BLUE_AVATAR, SCAR_PURPLE_AVATAR, SCAR_RED_AVATAR, SCAR_SMILE_AVATAR	4150	10 STONE_SCAR
MICKEY_MOUSE_AVATARS	HERO_AVATARS	MICKEY_MOUSE_BASE_AVATAR, MICKEY_MOUSE_WHITE_AVATAR, MICKEY_MOUSE_GREEN_AVATAR, MICKEY_MOUSE_BLUE_AVATAR, MICKEY_MOUSE_PURPLE_AVATAR, MICKEY_MOUSE_RED_AVATAR	1650	10 STONE_MICKEY_MOUSE
JACK_SKELLINGTON_AVATARS	HERO_AVATARS	JACK_SKELLINGTON_BASE_AVATAR, JACK_SKELLINGTON_WHITE_AVATAR, JACK_SKELLINGTON_GREEN_AVATAR, JACK_SKELLINGTON_BLUE_AVATAR, JACK_SKELLINGTON_PURPLE_AVATAR, JACK_SKELLINGTON_RED_AVATAR, JACK_SKELLINGTON_SMILE_AVATAR	4150	10 STONE_JACK_SKELLINGTON
SALLY_AVATARS	HERO_AVATARS	SALLY_BASE_AVATAR, SALLY_WHITE_AVATAR, SALLY_GREEN_AVATAR, SALLY_BLUE_AVATAR, SALLY_PURPLE_AVATAR, SALLY_RED_AVATAR, SALLY_SMILE_AVATAR	4150	10 STONE_SALLY
ELSA_AVATARS	HERO_AVATARS	ELSA_BASE_AVATAR, ELSA_WHITE_AVATAR, ELSA_GREEN_AVATAR, ELSA_BLUE_AVATAR, ELSA_PURPLE_AVATAR, ELSA_RED_AVATAR, ELSA_SMILE_AVATAR	4150	10 STONE_ELSA
SHANK_AVATARS	HERO_AVATARS	SHANK_BASE_AVATAR, SHANK_WHITE_AVATAR, SHANK_GREEN_AVATAR, SHANK_BLUE_AVATAR, SHANK_PURPLE_AVATAR, SHANK_RED_AVATAR	1650	10 STONE_SHANK
OLAF_AVATARS	HERO_AVATARS	OLAF_BASE_AVATAR, OLAF_WHITE_AVATAR, OLAF_GREEN_AVATAR, OLAF_BLUE_AVATAR, OLAF_PURPLE_AVATAR, OLAF_RED_AVATAR, OLAF_SMILE_AVATAR	4150	10 STONE_OLAF
DARKWING_DUCK_AVATARS	HERO_AVATARS	DARKWING_DUCK_BASE_AVATAR, DARKWING_DUCK_WHITE_AVATAR, DARKWING_DUCK_GREEN_AVATAR, DARKWING_DUCK_BLUE_AVATAR, DARKWING_DUCK_PURPLE_AVATAR, DARKWING_DUCK_RED_AVATAR, DARKWING_DUCK_SMILE_AVATAR	4150	10 STONE_DARKWING_DUCK
GASTON_AVATARS	HERO_AVATARS	GASTON_BASE_AVATAR, GASTON_WHITE_AVATAR, GASTON_GREEN_AVATAR, GASTON_BLUE_AVATAR, GASTON_PURPLE_AVATAR, GASTON_RED_AVATAR, GASTON_SMILE_AVATAR	4150	10 STONE_GASTON
MAD_HATTER_AVATARS	HERO_AVATARS	MAD_HATTER_BASE_AVATAR, MAD_HATTER_WHITE_AVATAR, MAD_HATTER_GREEN_AVATAR, MAD_HATTER_BLUE_AVATAR, MAD_HATTER_PURPLE_AVATAR, MAD_HATTER_RED_AVATAR, MAD_HATTER_SMILE_AVATAR	4150	10 STONE_MAD_HATTER
QUEEN_OF_HEARTS_AVATARS	HERO_AVATARS	QUEEN_OF_HEARTS_BASE_AVATAR, QUEEN_OF_HEARTS_WHITE_AVATAR, QUEEN_OF_HEARTS_GREEN_AVATAR, QUEEN_OF_HEARTS_BLUE_AVATAR, QUEEN_OF_HEARTS_PURPLE_AVATAR, QUEEN_OF_HEARTS_RED_AVATAR, QUEEN_OF_HEARTS_SMILE_AVATAR	4150	10 STONE_QUEEN_OF_HEARTS
ALICE_AVATARS	HERO_AVATARS	ALICE_BASE_AVATAR, ALICE_WHITE_AVATAR, ALICE_GREEN_AVATAR, ALICE_BLUE_AVATAR, ALICE_PURPLE_AVATAR, ALICE_RED_AVATAR, ALICE_SMILE_AVATAR	4150	10 STONE_ALICE
HERCULES_AVATARS	HERO_AVATARS	HERCULES_BASE_AVATAR, HERCULES_WHITE_AVATAR, HERCULES_GREEN_AVATAR, HERCULES_BLUE_AVATAR, HERCULES_PURPLE_AVATAR, HERCULES_RED_AVATAR, HERCULES_SMILE_AVATAR	4150	10 STONE_HERCULES
MEGARA_AVATARS	HERO_AVATARS	MEGARA_BASE_AVATAR, MEGARA_WHITE_AVATAR, MEGARA_GREEN_AVATAR, MEGARA_BLUE_AVATAR, MEGARA_PURPLE_AVATAR, MEGARA_RED_AVATAR, MEGARA_SMILE_AVATAR	4150	10 STONE_MEGARA
MERLIN_AVATARS	HERO_AVATARS	MERLIN_BASE_AVATAR, MERLIN_WHITE_AVATAR, MERLIN_GREEN_AVATAR, MERLIN_BLUE_AVATAR, MERLIN_PURPLE_AVATAR, MERLIN_RED_AVATAR	1650	10 STONE_MERLIN
ROBIN_HOOD_AVATARS	HERO_AVATARS	ROBIN_HOOD_BASE_AVATAR, ROBIN_HOOD_WHITE_AVATAR, ROBIN_HOOD_GREEN_AVATAR, ROBIN_HOOD_BLUE_AVATAR, ROBIN_HOOD_PURPLE_AVATAR, ROBIN_HOOD_RED_AVATAR, ROBIN_HOOD_SMILE_AVATAR	4150	10 STONE_ROBIN_HOOD
GOOFY_AVATARS	HERO_AVATARS	GOOFY_BASE_AVATAR, GOOFY_WHITE_AVATAR, GOOFY_GREEN_AVATAR, GOOFY_BLUE_AVATAR, GOOFY_PURPLE_AVATAR, GOOFY_RED_AVATAR	1650	10 STONE_GOOFY
DUKE_CABOOM_AVATARS	HERO_AVATARS	DUKE_CABOOM_BASE_AVATAR, DUKE_CABOOM_WHITE_AVATAR, DUKE_CABOOM_GREEN_AVATAR, DUKE_CABOOM_BLUE_AVATAR, DUKE_CABOOM_PURPLE_AVATAR, DUKE_CABOOM_RED_AVATAR	1650	10 STONE_DUKE_CABOOM
DUCKY_AND_BUNNY_AVATARS	HERO_AVATARS	DUCKY_AND_BUNNY_BASE_AVATAR, DUCKY_AND_BUNNY_WHITE_AVATAR, DUCKY_AND_BUNNY_GREEN_AVATAR, DUCKY_AND_BUNNY_BLUE_AVATAR, DUCKY_AND_BUNNY_PURPLE_AVATAR, DUCKY_AND_BUNNY_RED_AVATAR	1650	10 STONE_DUCKY_AND_BUNNY
BO_PEEP_AVATARS	HERO_AVATARS	BO_PEEP_BASE_AVATAR, BO_PEEP_WHITE_AVATAR, BO_PEEP_GREEN_AVATAR, BO_PEEP_BLUE_AVATAR, BO_PEEP_PURPLE_AVATAR, BO_PEEP_RED_AVATAR, BO_PEEP_SMILE_AVATAR	4150	10 STONE_BO_PEEP
ANGER_AVATARS	HERO_AVATARS	ANGER_BASE_AVATAR, ANGER_WHITE_AVATAR, ANGER_GREEN_AVATAR, ANGER_BLUE_AVATAR, ANGER_PURPLE_AVATAR, ANGER_RED_AVATAR, ANGER_SMILE_AVATAR	4150	10 STONE_ANGER
JOY_AVATARS	HERO_AVATARS	JOY_BASE_AVATAR, JOY_WHITE_AVATAR, JOY_GREEN_AVATAR, JOY_BLUE_AVATAR, JOY_PURPLE_AVATAR, JOY_RED_AVATAR, JOY_SMILE_AVATAR	4150	10 STONE_JOY
PETER_PAN_AVATARS	HERO_AVATARS	PETER_PAN_BASE_AVATAR, PETER_PAN_WHITE_AVATAR, PETER_PAN_GREEN_AVATAR, PETER_PAN_BLUE_AVATAR, PETER_PAN_PURPLE_AVATAR, PETER_PAN_RED_AVATAR, PETER_PAN_SMILE_AVATAR	4150	10 STONE_PETER_PAN
RAFIKI_AVATARS	HERO_AVATARS	RAFIKI_BASE_AVATAR, RAFIKI_WHITE_AVATAR, RAFIKI_GREEN_AVATAR, RAFIKI_BLUE_AVATAR, RAFIKI_PURPLE_AVATAR, RAFIKI_RED_AVATAR, RAFIKI_SMILE_AVATAR	4150	10 STONE_RAFIKI
BEAST_AVATARS	HERO_AVATARS	BEAST_BASE_AVATAR, BEAST_WHITE_AVATAR, BEAST_GREEN_AVATAR, BEAST_BLUE_AVATAR, BEAST_PURPLE_AVATAR, BEAST_RED_AVATAR, BEAST_SMILE_AVATAR	4150	10 STONE_BEAST
JAFAR_AVATARS	HERO_AVATARS	JAFAR_BASE_AVATAR, JAFAR_WHITE_AVATAR, JAFAR_GREEN_AVATAR, JAFAR_BLUE_AVATAR, JAFAR_PURPLE_AVATAR, JAFAR_RED_AVATAR, JAFAR_SMILE_AVATAR	4150	10 STONE_JAFAR
JASMINE_AVATARS	HERO_AVATARS	JASMINE_BASE_AVATAR, JASMINE_WHITE_AVATAR, JASMINE_GREEN_AVATAR, JASMINE_BLUE_AVATAR, JASMINE_PURPLE_AVATAR, JASMINE_RED_AVATAR, JASMINE_SMILE_AVATAR	4150	10 STONE_JASMINE
TIMON_AND_PUMBAA_AVATARS	HERO_AVATARS	TIMON_AND_PUMBAA_BASE_AVATAR, TIMON_AND_PUMBAA_WHITE_AVATAR, TIMON_AND_PUMBAA_GREEN_AVATAR, TIMON_AND_PUMBAA_BLUE_AVATAR, TIMON_AND_PUMBAA_PURPLE_AVATAR, TIMON_AND_PUMBAA_RED_AVATAR	1650	10 STONE_TIMON_AND_PUMBAA
SIMBA_AND_NALA_AVATARS	HERO_AVATARS	SIMBA_AND_NALA_BASE_AVATAR, SIMBA_AND_NALA_WHITE_AVATAR, SIMBA_AND_NALA_GREEN_AVATAR, SIMBA_AND_NALA_BLUE_AVATAR, SIMBA_AND_NALA_PURPLE_AVATAR, SIMBA_AND_NALA_RED_AVATAR	1650	10 STONE_SIMBA_AND_NALA
HUEY_DEWEY_LOUIE_AVATARS	HERO_AVATARS	HUEY_DEWEY_LOUIE_BASE_AVATAR, HUEY_DEWEY_LOUIE_WHITE_AVATAR, HUEY_DEWEY_LOUIE_GREEN_AVATAR, HUEY_DEWEY_LOUIE_BLUE_AVATAR, HUEY_DEWEY_LOUIE_PURPLE_AVATAR, HUEY_DEWEY_LOUIE_RED_AVATAR	1650	10 STONE_HUEY_DEWEY_LOUIE
MISS_PIGGY_AVATARS	HERO_AVATARS	MISS_PIGGY_BASE_AVATAR, MISS_PIGGY_WHITE_AVATAR, MISS_PIGGY_GREEN_AVATAR, MISS_PIGGY_BLUE_AVATAR, MISS_PIGGY_PURPLE_AVATAR, MISS_PIGGY_RED_AVATAR	1650	10 STONE_MISS_PIGGY
ANIMAL_AVATARS	HERO_AVATARS	ANIMAL_BASE_AVATAR, ANIMAL_WHITE_AVATAR, ANIMAL_GREEN_AVATAR, ANIMAL_BLUE_AVATAR, ANIMAL_PURPLE_AVATAR, ANIMAL_RED_AVATAR	1650	10 STONE_ANIMAL
GONZO_AVATARS	HERO_AVATARS	GONZO_BASE_AVATAR, GONZO_WHITE_AVATAR, GONZO_GREEN_AVATAR, GONZO_BLUE_AVATAR, GONZO_PURPLE_AVATAR, GONZO_RED_AVATAR	1650	10 STONE_GONZO
YZMA_AVATARS	HERO_AVATARS	YZMA_BASE_AVATAR, YZMA_WHITE_AVATAR, YZMA_GREEN_AVATAR, YZMA_BLUE_AVATAR, YZMA_PURPLE_AVATAR, YZMA_RED_AVATAR	1650	10 STONE_YZMA
MADAM_MIM_AVATARS	HERO_AVATARS	MADAM_MIM_BASE_AVATAR, MADAM_MIM_WHITE_AVATAR, MADAM_MIM_GREEN_AVATAR, MADAM_MIM_BLUE_AVATAR, MADAM_MIM_PURPLE_AVATAR, MADAM_MIM_RED_AVATAR	1650	10 STONE_MADAM_MIM
MEGAVOLT_AVATARS	HERO_AVATARS	MEGAVOLT_BASE_AVATAR, MEGAVOLT_WHITE_AVATAR, MEGAVOLT_GREEN_AVATAR, MEGAVOLT_BLUE_AVATAR, MEGAVOLT_PURPLE_AVATAR, MEGAVOLT_RED_AVATAR	1650	10 STONE_MEGAVOLT
RANDALL_BOGGS_AVATARS	HERO_AVATARS	RANDALL_BOGGS_BASE_AVATAR, RANDALL_BOGGS_WHITE_AVATAR, RANDALL_BOGGS_GREEN_AVATAR, RANDALL_BOGGS_BLUE_AVATAR, RANDALL_BOGGS_PURPLE_AVATAR, RANDALL_BOGGS_RED_AVATAR, RANDALL_BOGGS_SMILE_AVATAR	4150	10 STONE_RANDALL_BOGGS
SCROOGE_MCDUCK_AVATARS	HERO_AVATARS	SCROOGE_MCDUCK_BASE_AVATAR, SCROOGE_MCDUCK_WHITE_AVATAR, SCROOGE_MCDUCK_GREEN_AVATAR, SCROOGE_MCDUCK_BLUE_AVATAR, SCROOGE_MCDUCK_PURPLE_AVATAR, SCROOGE_MCDUCK_RED_AVATAR, SCROOGE_MCDUCK_SMILE_AVATAR	4150	10 STONE_SCROOGE_MCDUCK
CAPTAIN_HOOK_AVATARS	HERO_AVATARS	CAPTAIN_HOOK_BASE_AVATAR, CAPTAIN_HOOK_WHITE_AVATAR, CAPTAIN_HOOK_GREEN_AVATAR, CAPTAIN_HOOK_BLUE_AVATAR, CAPTAIN_HOOK_PURPLE_AVATAR, CAPTAIN_HOOK_RED_AVATAR, CAPTAIN_HOOK_SMILE_AVATAR	4150	10 STONE_CAPTAIN_HOOK
GIZMODUCK_AVATARS	HERO_AVATARS	GIZMODUCK_BASE_AVATAR, GIZMODUCK_WHITE_AVATAR, GIZMODUCK_GREEN_AVATAR, GIZMODUCK_BLUE_AVATAR, GIZMODUCK_PURPLE_AVATAR, GIZMODUCK_RED_AVATAR, GIZMODUCK_SMILE_AVATAR	4150	10 STONE_GIZMODUCK
DONALD_DUCK_AVATARS	HERO_AVATARS	DONALD_DUCK_BASE_AVATAR, DONALD_DUCK_WHITE_AVATAR, DONALD_DUCK_GREEN_AVATAR, DONALD_DUCK_BLUE_AVATAR, DONALD_DUCK_PURPLE_AVATAR, DONALD_DUCK_RED_AVATAR	1650	10 STONE_DONALD_DUCK
OOGIE_BOOGIE_AVATARS	HERO_AVATARS	OOGIE_BOOGIE_BASE_AVATAR, OOGIE_BOOGIE_WHITE_AVATAR, OOGIE_BOOGIE_GREEN_AVATAR, OOGIE_BOOGIE_BLUE_AVATAR, OOGIE_BOOGIE_PURPLE_AVATAR, OOGIE_BOOGIE_RED_AVATAR, OOGIE_BOOGIE_SMILE_AVATAR	4150	10 STONE_OOGIE_BOOGIE
LAUNCHPAD_MCQUACK_AVATARS	HERO_AVATARS	LAUNCHPAD_MCQUACK_BASE_AVATAR, LAUNCHPAD_MCQUACK_WHITE_AVATAR, LAUNCHPAD_MCQUACK_GREEN_AVATAR, LAUNCHPAD_MCQUACK_BLUE_AVATAR, LAUNCHPAD_MCQUACK_PURPLE_AVATAR, LAUNCHPAD_MCQUACK_RED_AVATAR, LAUNCHPAD_MCQUACK_SMILE_AVATAR	4150	10 STONE_LAUNCHPAD_MCQUACK
FLYNN_RIDER_AVATARS	HERO_AVATARS	FLYNN_RIDER_BASE_AVATAR, FLYNN_RIDER_WHITE_AVATAR, FLYNN_RIDER_GREEN_AVATAR, FLYNN_RIDER_BLUE_AVATAR, FLYNN_RIDER_PURPLE_AVATAR, FLYNN_RIDER_RED_AVATAR, FLYNN_RIDER_SMILE_AVATAR	4150	10 STONE_FLYNN_RIDER
MAGICA_DE_SPELL_AVATARS	HERO_AVATARS	MAGICA_DE_SPELL_BASE_AVATAR, MAGICA_DE_SPELL_WHITE_AVATAR, MAGICA_DE_SPELL_GREEN_AVATAR, MAGICA_DE_SPELL_BLUE_AVATAR, MAGICA_DE_SPELL_PURPLE_AVATAR, MAGICA_DE_SPELL_RED_AVATAR, MAGICA_DE_SPELL_SMILE_AVATAR	4150	10 STONE_MAGICA_DE_SPELL
RAPUNZEL_AVATARS	HERO_AVATARS	RAPUNZEL_BASE_AVATAR, RAPUNZEL_WHITE_AVATAR, RAPUNZEL_GREEN_AVATAR, RAPUNZEL_BLUE_AVATAR, RAPUNZEL_PURPLE_AVATAR, RAPUNZEL_RED_AVATAR, RAPUNZEL_SMILE_AVATAR	4150	10 STONE_RAPUNZEL
KIDA_AVATARS	HERO_AVATARS	KIDA_BASE_AVATAR, KIDA_WHITE_AVATAR, KIDA_GREEN_AVATAR, KIDA_BLUE_AVATAR, KIDA_PURPLE_AVATAR, KIDA_RED_AVATAR	1650	10 STONE_KIDA
COLETTE_AVATARS	HERO_AVATARS	COLETTE_BASE_AVATAR, COLETTE_WHITE_AVATAR, COLETTE_GREEN_AVATAR, COLETTE_BLUE_AVATAR, COLETTE_PURPLE_AVATAR, COLETTE_RED_AVATAR	1650	10 STONE_COLETTE
LINGUINI_AND_REMY_AVATARS	HERO_AVATARS	LINGUINI_AND_REMY_BASE_AVATAR, LINGUINI_AND_REMY_WHITE_AVATAR, LINGUINI_AND_REMY_GREEN_AVATAR, LINGUINI_AND_REMY_BLUE_AVATAR, LINGUINI_AND_REMY_PURPLE_AVATAR, LINGUINI_AND_REMY_RED_AVATAR	1650	10 STONE_LINGUINI_AND_REMY
TRON_AVATARS	HERO_AVATARS	TRON_BASE_AVATAR, TRON_WHITE_AVATAR, TRON_GREEN_AVATAR, TRON_BLUE_AVATAR, TRON_PURPLE_AVATAR, TRON_RED_AVATAR	1650	10 STONE_TRON
DR_FACILIER_AVATARS	HERO_AVATARS	DR_FACILIER_BASE_AVATAR, DR_FACILIER_WHITE_AVATAR, DR_FACILIER_GREEN_AVATAR, DR_FACILIER_BLUE_AVATAR, DR_FACILIER_PURPLE_AVATAR, DR_FACILIER_RED_AVATAR	1650	10 STONE_DR_FACILIER
HANK_AND_DORY_AVATARS	HERO_AVATARS	HANK_AND_DORY_BASE_AVATAR, HANK_AND_DORY_WHITE_AVATAR, HANK_AND_DORY_GREEN_AVATAR, HANK_AND_DORY_BLUE_AVATAR, HANK_AND_DORY_PURPLE_AVATAR, HANK_AND_DORY_RED_AVATAR	1650	10 STONE_HANK_AND_DORY
GERALD_MARLIN_NEMO_AVATARS	HERO_AVATARS	GERALD_MARLIN_NEMO_BASE_AVATAR, GERALD_MARLIN_NEMO_WHITE_AVATAR, GERALD_MARLIN_NEMO_GREEN_AVATAR, GERALD_MARLIN_NEMO_BLUE_AVATAR, GERALD_MARLIN_NEMO_PURPLE_AVATAR, GERALD_MARLIN_NEMO_RED_AVATAR	1650	10 STONE_GERALD_MARLIN_NEMO
POWERLINE_AVATARS	HERO_AVATARS	POWERLINE_BASE_AVATAR, POWERLINE_WHITE_AVATAR, POWERLINE_GREEN_AVATAR, POWERLINE_BLUE_AVATAR, POWERLINE_PURPLE_AVATAR, POWERLINE_RED_AVATAR	1650	10 STONE_POWERLINE
GOLIATH_AVATARS	HERO_AVATARS	GOLIATH_BASE_AVATAR, GOLIATH_WHITE_AVATAR, GOLIATH_GREEN_AVATAR, GOLIATH_BLUE_AVATAR, GOLIATH_PURPLE_AVATAR, GOLIATH_RED_AVATAR	1650	10 STONE_GOLIATH
KRISTOFF_AND_SVEN_AVATARS	HERO_AVATARS	KRISTOFF_AND_SVEN_BASE_AVATAR, KRISTOFF_AND_SVEN_WHITE_AVATAR, KRISTOFF_AND_SVEN_GREEN_AVATAR, KRISTOFF_AND_SVEN_BLUE_AVATAR, KRISTOFF_AND_SVEN_PURPLE_AVATAR, KRISTOFF_AND_SVEN_RED_AVATAR	1650	10 STONE_KRISTOFF_AND_SVEN
TIGGER_AVATARS	HERO_AVATARS	TIGGER_BASE_AVATAR, TIGGER_WHITE_AVATAR, TIGGER_GREEN_AVATAR, TIGGER_BLUE_AVATAR, TIGGER_PURPLE_AVATAR, TIGGER_RED_AVATAR, TIGGER_SMILE_AVATAR	4150	10 STONE_TIGGER
WINNIE_THE_POOH_AVATARS	HERO_AVATARS	WINNIE_THE_POOH_BASE_AVATAR, WINNIE_THE_POOH_WHITE_AVATAR, WINNIE_THE_POOH_GREEN_AVATAR, WINNIE_THE_POOH_BLUE_AVATAR, WINNIE_THE_POOH_PURPLE_AVATAR, WINNIE_THE_POOH_RED_AVATAR, WINNIE_THE_POOH_SMILE_AVATAR	4150	10 STONE_WINNIE_THE_POOH
MUSHU_AVATARS	HERO_AVATARS	MUSHU_BASE_AVATAR, MUSHU_WHITE_AVATAR, MUSHU_GREEN_AVATAR, MUSHU_BLUE_AVATAR, MUSHU_PURPLE_AVATAR, MUSHU_RED_AVATAR	1650	10 STONE_MUSHU
SHAN_YU_AVATARS	HERO_AVATARS	SHAN_YU_BASE_AVATAR, SHAN_YU_WHITE_AVATAR, SHAN_YU_GREEN_AVATAR, SHAN_YU_BLUE_AVATAR, SHAN_YU_PURPLE_AVATAR, SHAN_YU_RED_AVATAR	1650	10 STONE_SHAN_YU
EEYORE_AVATARS	HERO_AVATARS	EEYORE_BASE_AVATAR, EEYORE_WHITE_AVATAR, EEYORE_GREEN_AVATAR, EEYORE_BLUE_AVATAR, EEYORE_PURPLE_AVATAR, EEYORE_RED_AVATAR, EEYORE_SMILE_AVATAR	4150	10 STONE_EEYORE
MULAN_AVATARS	HERO_AVATARS	MULAN_BASE_AVATAR, MULAN_WHITE_AVATAR, MULAN_GREEN_AVATAR, MULAN_BLUE_AVATAR, MULAN_PURPLE_AVATAR, MULAN_RED_AVATAR	1650	10 STONE_MULAN
BELLE_AVATARS	HERO_AVATARS	BELLE_BASE_AVATAR, BELLE_WHITE_AVATAR, BELLE_GREEN_AVATAR, BELLE_BLUE_AVATAR, BELLE_PURPLE_AVATAR, BELLE_RED_AVATAR, BELLE_SMILE_AVATAR	4150	10 STONE_BELLE
LI_SHANG_AVATARS	HERO_AVATARS	LI_SHANG_BASE_AVATAR, LI_SHANG_WHITE_AVATAR, LI_SHANG_GREEN_AVATAR, LI_SHANG_BLUE_AVATAR, LI_SHANG_PURPLE_AVATAR, LI_SHANG_RED_AVATAR	1650	10 STONE_LI_SHANG
SYNDROME_AVATARS	HERO_AVATARS	SYNDROME_BASE_AVATAR, SYNDROME_WHITE_AVATAR, SYNDROME_GREEN_AVATAR, SYNDROME_BLUE_AVATAR, SYNDROME_PURPLE_AVATAR, SYNDROME_RED_AVATAR	1650	10 STONE_SYNDROME
MINNIE_MOUSE_AVATARS	HERO_AVATARS	MINNIE_MOUSE_BASE_AVATAR, MINNIE_MOUSE_WHITE_AVATAR, MINNIE_MOUSE_GREEN_AVATAR, MINNIE_MOUSE_BLUE_AVATAR, MINNIE_MOUSE_PURPLE_AVATAR, MINNIE_MOUSE_RED_AVATAR	1650	10 STONE_MINNIE_MOUSE
EVIL_QUEEN_AVATARS	HERO_AVATARS	EVIL_QUEEN_BASE_AVATAR, EVIL_QUEEN_WHITE_AVATAR, EVIL_QUEEN_GREEN_AVATAR, EVIL_QUEEN_BLUE_AVATAR, EVIL_QUEEN_PURPLE_AVATAR, EVIL_QUEEN_RED_AVATAR	1650	10 STONE_EVIL_QUEEN
DAVY_JONES_AVATARS	HERO_AVATARS	DAVY_JONES_BASE_AVATAR, DAVY_JONES_WHITE_AVATAR, DAVY_JONES_GREEN_AVATAR, DAVY_JONES_BLUE_AVATAR, DAVY_JONES_PURPLE_AVATAR, DAVY_JONES_RED_AVATAR, DAVY_JONES_SMILE_AVATAR	4150	10 STONE_DAVY_JONES
BALOO_AVATARS	HERO_AVATARS	BALOO_BASE_AVATAR, BALOO_WHITE_AVATAR, BALOO_GREEN_AVATAR, BALOO_BLUE_AVATAR, BALOO_PURPLE_AVATAR, BALOO_RED_AVATAR	1650	10 STONE_BALOO
KING_LOUIE_AVATARS	HERO_AVATARS	KING_LOUIE_BASE_AVATAR, KING_LOUIE_WHITE_AVATAR, KING_LOUIE_GREEN_AVATAR, KING_LOUIE_BLUE_AVATAR, KING_LOUIE_PURPLE_AVATAR, KING_LOUIE_RED_AVATAR	1650	10 STONE_KING_LOUIE
